index,bin_size,m,n,a,b,corr
37,1,-8.520225577661727e-8,16.0,3.693769590378457e16,-3.693769590378445e16,-11736778.455981186
37,2,0.00004546232353897393,16.0,129985402081.43796,-129985401958.35857,21996.23605121547
37,4,7.561631329119452e-7,16.0,469275543426148.44,-469275543426030.94,1322465.9553938468
37,8,-0.00004422556301128216,16.0,137286346873.80124,-137286346753.92438,-22611.35714077614
37,16,-5.00216385770725e-7,16.0,1076366145281032.6,-1076366145280909.8,-1999134.8313374755
37,32,-9.20508589865492e-8,16.0,3.1747085456439976e16,-3.1747085456439856e16,-10863559.677874636
