index,bin_size,m,n,a,b,corr
252,1,0.20874404340683547,24.0,1485.6762389565192,-1584.6317575590924,4.790555858166607
252,2,0.20891527142188532,24.0,1481.04994023365,-1578.798915366953,4.786629494311075
252,4,0.20830131713138514,24.0,1493.9639334644908,-1589.9170084395714,4.800737766671222
252,8,0.20895218925362416,24.0,1480.1517991335713,-1579.1521190351436,4.785783788971024
252,16,0.20926223887899287,24.0,1473.8848376583974,-1571.865943040941,4.778693018659023
252,32,0.2077869955970416,24.0,1503.5544845786644,-1602.723072540075,4.812620718282514
