2403018.0,2405735.0,2403395.0,2406305.0,2407347.0,2407342.0,2407491.0,2412971.0,2405012.0,2397975.0,2401401.0,2399949.0,2403014.0,2407281.0,2412183.0,2407979.0,2411199.0,2413082.0,2413128.0,2413747.0,2408778.0,2407193.0,2401716.0,2408641.0,2409044.0,2407675.0,2408818.0,2413261.0,2413288.0,2410853.0,2410074.0,2406702.0,2403670.0,2401773.0,2406683.0,2407903.0,2410810.0,2411240.0,2416709.0,2411628.0,2412014.0,2406860.0,2404097.0,2400665.0,2403156.0,2399918.0,2405721.0,2412421.0,2415447.0,2413885.0,2412652.0,2411701.0,2408395.0,2402399.0
2451378.0,2451688.0,2454284.0,2463840.0,2463938.0,2462508.0,2466046.0,2469241.0,2468588.0,2472985.0,2475354.0,2469585.0,2470437.0,2472095.0,2466105.0,2468375.0,2471282.0,2465670.0,2461751.0,2461717.0,2460986.0,2461481.0,2457996.0,2458565.0,2460983.0,2461582.0,2460123.0,2460741.0,2461187.0,2462299.0,2466904.0,2461262.0,2457633.0,2457685.0,2464086.0,2465971.0,2469881.0,2470049.0,2470822.0,2472155.0,2470050.0,2470541.0,2474445.0,2475454.0,2473320.0,2472719.0,2469746.0,2464073.0,2466277.0,2462279.0,2455328.0,2456537.0,2454990.0,2453155.0
2356396.0,2358099.0,2362198.0,2362494.0,2366060.0,2367900.0,2369094.0,2366450.0,2365957.0,2366738.0,2363284.0,2364221.0,2364185.0,2363025.0,2365337.0,2363267.0,2363725.0,2360199.0,2357246.0,2359135.0,2363389.0,2365700.0,2364266.0,2364449.0,2364659.0,2361833.0,2362636.0,2363980.0,2359822.0,2356089.0,2355932.0,2356217.0,2358266.0,2366010.0,2366073.0,2367653.0,2370402.0,2369368.0,2366839.0,2368959.0,2364035.0,2359592.0,2358789.0,2361072.0,2360113.0,2362421.0,2369506.0,2369987.0,2365518.0,2365268.0,2365642.0,2362061.0,2361495.0,2361089.0
2250939.0,2253935.0,2250009.0,2257929.0,2259137.0,2255456.0,2258571.0,2262182.0,2262080.0,2257340.0,2263145.0,2259508.0,2262050.0,2262966.0,2260311.0,2252844.0,2257788.0,2262897.0,2259454.0,2258296.0,2256097.0,2255015.0,2252308.0,2253880.0,2251760.0,2251544.0,2254504.0,2254332.0,2248627.0,2251198.0,2254387.0,2256533.0,2255928.0,2261251.0,2261803.0,2263189.0,2262058.0,2259684.0,2260967.0,2261355.0,2261409.0,2261573.0,2265400.0,2262951.0,2259743.0,2254958.0,2256648.0,2253963.0,2252507.0,2252658.0,2254738.0,2252617.0,2250205.0,2251845.0
2269582.0,2268989.0,2271244.0,2271393.0,2270289.0,2273275.0,2275107.0,2278083.0,2276725.0,2277169.0,2273770.0,2273000.0,2272137.0,2271897.0,2274677.0,2272761.0,2276917.0,2281336.0,2280780.0,2280522.0,2280286.0,2284317.0,2287380.0,2285905.0,2288472.0,2283510.0,2282863.0,2276041.0,2279119.0,2279991.0,2279586.0,2281790.0,2282820.0,2288425.0,2287184.0,2289760.0,2285494.0,2288897.0,2286734.0,2280827.0,2284458.0,2282109.0,2287512.0,2289186.0,2291126.0,2288435.0,2292871.0,2290248.0,2285301.0,2283416.0,2280770.0,2280471.0,2276754.0,2271617.0
2323914.0,2325970.0,2332373.0,2335246.0,2331195.0,2327707.0,2327882.0,2327605.0,2332292.0,2335746.0,2336948.0,2332292.0,2330454.0,2330919.0,2332982.0,2331092.0,2334026.0,2336828.0,2333263.0,2334293.0,2329775.0,2330222.0,2335384.0,2330009.0,2329110.0,2326709.0,2323937.0,2325566.0,2327351.0,2328280.0,2333378.0,2328989.0,2329878.0,2329383.0,2327827.0,2329747.0,2330551.0,2326753.0,2331163.0,2334652.0,2332282.0,2336472.0,2337133.0,2330574.0,2328277.0,2326118.0,2330936.0,2331535.0,2335059.0,2331395.0,2332423.0,2325878.0,2324930.0,2325033.0
2313112.0,2314928.0,2321770.0,2321582.0,2324337.0,2323215.0,2322509.0,2323011.0,2319052.0,2321415.0,2322408.0,2326632.0,2328280.0,2330054.0,2330793.0,2326514.0,2322256.0,2315878.0,2316902.0,2324507.0,2326135.0,2328937.0,2330531.0,2328136.0,2325009.0,2321205.0,2318252.0,2313570.0,2314222.0,2318036.0,2322029.0,2322242.0,2321449.0,2325013.0,2323055.0,2320175.0,2322443.0,2323394.0,2323590.0,2324486.0,2327477.0,2329941.0,2325293.0,2322563.0,2316947.0,2318257.0,2323342.0,2323805.0,2327003.0,2326499.0,2329378.0,2327292.0,2323246.0,2318247.0
2296668.0,2292680.0,2293724.0,2295493.0,2294437.0,2300169.0,2293353.0,2294691.0,2295451.0,2295496.0,2295790.0,2300280.0,2296590.0,2290606.0,2295644.0,2304161.0,2296481.0,2301494.0,2301564.0,2298131.0,2297055.0,2297509.0,2296018.0,2292989.0,2297087.0,2302977.0,2303887.0,2303831.0,2300088.0,2300546.0,2303552.0,2303553.0,2302683.0,2302666.0,2304474.0,2301020.0,2301344.0,2301017.0,2297692.0,2297819.0,2300404.0,2297823.0,2293444.0,2295373.0,2302917.0,2304219.0,2304264.0,2300199.0,2298006.0,2297150.0,2301121.0,2297714.0,2294938.0,2294802.0
2312901.0,2318220.0,2315807.0,2313310.0,2315032.0,2312615.0,2319738.0,2315742.0,2319677.0,2315562.0,2313602.0,2322223.0,2324207.0,2322974.0,2322998.0,2322403.0,2322419.0,2320264.0,2319907.0,2322851.0,2320635.0,2318241.0,2320358.0,2328292.0,2330161.0,2326411.0,2323861.0,2327209.0,2320516.0,2318360.0,2317329.0,2314701.0,2318950.0,2319747.0,2329775.0,2327960.0,2326736.0,2325036.0,2324113.0,2324216.0,2323809.0,2320131.0,2321013.0,2321539.0,2327125.0,2331765.0,2328666.0,2322201.0,2320875.0,2317274.0,2315748.0,2313970.0,2313852.0,2312787.0
2283873.0,2288599.0,2292573.0,2293592.0,2293746.0,2293826.0,2296910.0,2301303.0,2305421.0,2301635.0,2298714.0,2305155.0,2301274.0,2302439.0,2305507.0,2304495.0,2302575.0,2304260.0,2303245.0,2300052.0,2296093.0,2299286.0,2298968.0,2298889.0,2294775.0,2294025.0,2293641.0,2294208.0,2290279.0,2297906.0,2301451.0,2299173.0,2300466.0,2303850.0,2302299.0,2301912.0,2301860.0,2302509.0,2299431.0,2298836.0,2300369.0,2297196.0,2295733.0,2292265.0,2286634.0,2290117.0,2285890.0,2283407.0,2287032.0,2281775.0,2282858.0,2284120.0,2283707.0,2279574.0
