index,bin_size,m,n,a,b,corr
208,1,0.1061415646361957,24.0,12849.43458894184,-12820.987329372287,9.421379865913401
208,2,0.10584087976405643,24.0,12950.647537935352,-12922.63580576986,9.44814519899333
208,4,0.1047120026487291,24.0,13275.81843754671,-13246.326598359245,9.550003578430625
208,8,0.10522623807352005,24.0,13113.996707018472,-13085.726476408337,9.503333182939738
208,16,0.10500289028245406,24.0,13184.538145668012,-13155.332952713346,9.523547373886903
208,32,0.10499701778557118,24.0,13194.581572962676,-13163.766637996921,9.524080027132173
