601886.0,602488.0,603956.5,606019.0,611627.0,615606.0,617955.0,621075.5,626577.5,629451.5,631354.5,632866.0,632429.0,632866.0,631354.5,629451.5,626577.5,621075.5,617955.0,615606.0,611627.0,606019.0,603956.5,602488.0
595805.0,595945.0,600013.0,603807.0,599679.0,601671.0,606348.0,606368.5,602579.5,603773.0,605154.0,604435.0,602651.0,604435.0,605154.0,603773.0,602579.5,606368.5,606348.0,601671.0,599679.0,603807.0,600013.0,595945.0
622386.0,625255.0,628408.5,630853.0,635920.5,639983.0,644879.0,651372.0,657747.5,659138.5,664127.5,665903.5,668702.0,665903.5,664127.5,659138.5,657747.5,651372.0,644879.0,639983.0,635920.5,630853.0,628408.5,625255.0
625969.0,626686.5,626212.0,628005.5,628738.5,628311.5,627399.5,628667.5,630943.0,630661.5,631175.0,631642.5,631763.0,631642.5,631175.0,630661.5,630943.0,628667.5,627399.5,628311.5,628738.5,628005.5,626212.0,626686.5
597721.0,599968.0,601075.5,601516.5,601830.5,601623.0,603586.0,605383.5,604351.0,603178.0,603381.5,604242.0,606364.0,604242.0,603381.5,603178.0,604351.0,605383.5,603586.0,601623.0,601830.5,601516.5,601075.5,599968.0
619717.0,620584.5,623089.0,623233.0,623579.5,623182.0,624159.5,623413.5,622245.5,622289.5,620147.5,619960.5,620451.0,619960.5,620147.5,622289.5,622245.5,623413.5,624159.5,623182.0,623579.5,623233.0,623089.0,620584.5
585383.0,586145.0,587248.5,589065.5,589249.0,588279.5,588786.5,590255.5,589626.0,589159.0,588600.0,587956.5,586667.0,587956.5,588600.0,589159.0,589626.0,590255.5,588786.5,588279.5,589249.0,589065.5,587248.5,586145.0
611195.0,612922.5,614683.0,614349.5,618255.5,621665.0,621850.5,621059.0,620914.5,622078.5,619873.0,616594.5,616378.0,616594.5,619873.0,622078.5,620914.5,621059.0,621850.5,621665.0,618255.5,614349.5,614683.0,612922.5
576122.0,581240.0,584369.0,589288.5,591556.0,598467.0,603446.0,612105.0,616563.0,621976.0,625433.0,625705.5,627572.0,625705.5,625433.0,621976.0,616563.0,612105.0,603446.0,598467.0,591556.0,589288.5,584369.0,581240.0
602471.0,604581.0,607391.0,608975.0,610875.5,613475.5,617514.5,622213.5,625283.5,628334.5,629877.0,628495.0,628047.0,628495.0,629877.0,628334.5,625283.5,622213.5,617514.5,613475.5,610875.5,608975.0,607391.0,604581.0
643294.0,643530.5,642973.0,644975.5,646354.5,646630.0,646074.5,645146.5,646317.0,646183.0,647968.0,646913.5,647168.0,646913.5,647968.0,646183.0,646317.0,645146.5,646074.5,646630.0,646354.5,644975.5,642973.0,643530.5
608595.0,610376.0,611489.5,611917.0,614281.5,615203.5,615279.5,614862.5,614641.0,615332.0,614249.0,613215.5,611821.0,613215.5,614249.0,615332.0,614641.0,614862.5,615279.5,615203.5,614281.5,611917.0,611489.5,610376.0
593079.0,594686.0,595130.5,596954.0,597498.0,598734.5,599940.5,601199.5,602384.5,602220.5,603616.0,604714.0,604399.0,604714.0,603616.0,602220.5,602384.5,601199.5,599940.5,598734.5,597498.0,596954.0,595130.5,594686.0
599615.0,601527.5,603235.5,604977.5,608219.0,609329.0,607496.0,609893.0,609720.0,610640.0,612174.5,613514.0,616259.0,613514.0,612174.5,610640.0,609720.0,609893.0,607496.0,609329.0,608219.0,604977.5,603235.5,601527.5
576001.0,576824.5,579187.0,579088.0,578826.5,579694.5,580327.0,580844.0,582216.0,583519.0,582347.0,581910.0,581246.0,581910.0,582347.0,583519.0,582216.0,580844.0,580327.0,579694.5,578826.5,579088.0,579187.0,576824.5
605650.0,606241.5,607289.5,609584.0,610877.5,612323.0,616619.0,618547.0,621822.5,624060.0,625256.0,625139.0,625230.0,625139.0,625256.0,624060.0,621822.5,618547.0,616619.0,612323.0,610877.5,609584.0,607289.5,606241.5
613829.0,616593.5,623802.0,625506.0,630167.0,633109.0,636378.5,637138.5,639019.0,643389.0,644212.0,645493.0,647244.0,645493.0,644212.0,643389.0,639019.0,637138.5,636378.5,633109.0,630167.0,625506.0,623802.0,616593.5
612913.0,616186.5,616950.5,620031.5,622799.5,625171.5,630133.0,632293.0,633079.0,635760.0,638671.0,638241.0,639006.0,638241.0,638671.0,635760.0,633079.0,632293.0,630133.0,625171.5,622799.5,620031.5,616950.5,616186.5
568914.0,570510.5,571004.0,569559.0,569151.0,571121.5,569562.5,568711.5,568554.5,571350.5,571301.0,570713.0,567632.0,570713.0,571301.0,571350.5,568554.5,568711.5,569562.5,571121.5,569151.0,569559.0,571004.0,570510.5
615746.0,617256.5,618640.0,620295.5,621342.0,620930.5,622010.5,623701.5,621336.5,622066.0,623626.0,622287.5,622901.0,622287.5,623626.0,622066.0,621336.5,623701.5,622010.5,620930.5,621342.0,620295.5,618640.0,617256.5
623252.0,624825.0,625951.0,627378.0,627164.5,629164.0,630593.0,630850.5,630616.0,631398.0,632408.0,631957.0,630270.0,631957.0,632408.0,631398.0,630616.0,630850.5,630593.0,629164.0,627164.5,627378.0,625951.0,624825.0
616394.0,616980.5,616015.0,616317.0,616972.5,618889.0,619528.0,618630.5,618895.0,619348.5,620358.5,617503.5,617350.0,617503.5,620358.5,619348.5,618895.0,618630.5,619528.0,618889.0,616972.5,616317.0,616015.0,616980.5
622482.0,625853.0,626461.5,626726.0,628571.5,630032.5,629593.0,628931.5,629444.5,628357.5,627377.5,625743.5,625430.0,625743.5,627377.5,628357.5,629444.5,628931.5,629593.0,630032.5,628571.5,626726.0,626461.5,625853.0
631243.0,633856.5,639788.0,640789.0,640900.0,646311.5,653984.0,659910.0,661399.0,665848.5,669585.0,669806.5,671445.0,669806.5,669585.0,665848.5,661399.0,659910.0,653984.0,646311.5,640900.0,640789.0,639788.0,633856.5
589914.0,593641.0,596060.5,600552.0,600780.5,604451.0,604760.5,606560.0,605211.0,605276.5,606877.5,610817.5,609662.0,610817.5,606877.5,605276.5,605211.0,606560.0,604760.5,604451.0,600780.5,600552.0,596060.5,593641.0
622756.0,624368.0,627241.0,628543.0,629469.5,631556.5,632859.5,632791.5,633185.5,631968.0,633664.5,631201.0,630338.0,631201.0,633664.5,631968.0,633185.5,632791.5,632859.5,631556.5,629469.5,628543.0,627241.0,624368.0
601639.0,602529.5,604657.0,605856.5,607758.0,606056.0,606423.0,606974.5,606641.5,607360.5,607503.5,608804.0,607159.0,608804.0,607503.5,607360.5,606641.5,606974.5,606423.0,606056.0,607758.0,605856.5,604657.0,602529.5
608056.0,608992.0,611340.5,611195.0,613437.0,612288.5,614470.0,614663.0,612107.0,611558.5,610163.5,611444.0,611698.0,611444.0,610163.5,611558.5,612107.0,614663.0,614470.0,612288.5,613437.0,611195.0,611340.5,608992.0
587311.0,588884.5,589358.0,590910.5,593609.0,594993.0,594822.0,594207.0,592957.5,592397.0,592289.0,590541.0,590766.0,590541.0,592289.0,592397.0,592957.5,594207.0,594822.0,594993.0,593609.0,590910.5,589358.0,588884.5
599529.0,600448.0,603998.5,606829.0,608765.5,609610.0,609640.0,608470.5,608782.0,609393.5,610905.5,612463.0,613184.0,612463.0,610905.5,609393.5,608782.0,608470.5,609640.0,609610.0,608765.5,606829.0,603998.5,600448.0
585941.0,589316.5,591525.0,593284.0,595152.5,598914.5,601010.5,603108.5,606275.0,603557.0,607129.0,608555.5,607531.0,608555.5,607129.0,603557.0,606275.0,603108.5,601010.5,598914.5,595152.5,593284.0,591525.0,589316.5
587665.0,588696.0,589789.0,592050.0,592181.5,592719.5,593344.5,593837.0,596051.5,596244.5,596144.0,594846.0,594344.0,594846.0,596144.0,596244.5,596051.5,593837.0,593344.5,592719.5,592181.5,592050.0,589789.0,588696.0
594016.0,596994.5,600088.5,602277.0,606255.0,610459.5,616668.0,620260.5,624192.0,627535.5,629401.5,631712.0,632590.0,631712.0,629401.5,627535.5,624192.0,620260.5,616668.0,610459.5,606255.0,602277.0,600088.5,596994.5
588762.0,591295.0,594732.0,596127.0,595677.5,597978.5,598803.5,597674.0,599010.0,598677.5,597231.5,593573.5,593756.0,593573.5,597231.5,598677.5,599010.0,597674.0,598803.5,597978.5,595677.5,596127.0,594732.0,591295.0
581503.0,580273.5,582675.0,584188.0,583631.0,584000.5,583853.5,582412.0,582351.5,582870.0,583630.0,585293.0,586085.0,585293.0,583630.0,582870.0,582351.5,582412.0,583853.5,584000.5,583631.0,584188.0,582675.0,580273.5
634313.0,634465.0,639248.5,639711.0,642454.0,643260.5,645311.5,647535.0,646285.0,647827.0,646185.5,648151.5,643778.0,648151.5,646185.5,647827.0,646285.0,647535.0,645311.5,643260.5,642454.0,639711.0,639248.5,634465.0
645307.0,646807.0,647319.5,651342.5,650389.0,651406.0,650442.5,650078.0,651140.0,649939.0,653213.0,651323.0,654722.0,651323.0,653213.0,649939.0,651140.0,650078.0,650442.5,651406.0,650389.0,651342.5,647319.5,646807.0
626908.0,626461.5,631166.5,634963.5,638206.0,639384.0,644935.5,652021.0,655607.0,657140.0,659852.0,663451.0,663808.0,663451.0,659852.0,657140.0,655607.0,652021.0,644935.5,639384.0,638206.0,634963.5,631166.5,626461.5
610554.0,611192.5,612860.0,614351.5,614646.5,613955.0,613765.0,612007.0,612509.5,613049.5,613346.5,613750.5,614251.0,613750.5,613346.5,613049.5,612509.5,612007.0,613765.0,613955.0,614646.5,614351.5,612860.0,611192.5
612636.0,615786.5,620576.5,624118.5,626747.5,629019.0,633967.0,637838.5,643994.0,648121.0,651234.5,653662.5,654953.0,653662.5,651234.5,648121.0,643994.0,637838.5,633967.0,629019.0,626747.5,624118.5,620576.5,615786.5
613002.0,616170.0,617731.0,618688.0,619827.5,620474.0,620134.0,620900.0,619688.5,622112.5,622853.0,621942.0,623351.0,621942.0,622853.0,622112.5,619688.5,620900.0,620134.0,620474.0,619827.5,618688.0,617731.0,616170.0
624558.0,626664.5,631290.0,634349.5,639860.0,642692.5,643883.5,646648.5,649052.5,653074.0,653454.0,656080.0,654860.0,656080.0,653454.0,653074.0,649052.5,646648.5,643883.5,642692.5,639860.0,634349.5,631290.0,626664.5
622697.0,625457.5,628493.0,626823.5,625214.0,628986.0,628532.5,628019.5,631281.0,631357.5,633751.5,630555.5,629842.0,630555.5,633751.5,631357.5,631281.0,628019.5,628532.5,628986.0,625214.0,626823.5,628493.0,625457.5
555607.0,558247.5,560647.5,561023.0,564479.5,567438.5,570071.5,574903.0,576886.0,577615.5,580505.0,582625.0,582827.0,582625.0,580505.0,577615.5,576886.0,574903.0,570071.5,567438.5,564479.5,561023.0,560647.5,558247.5
589399.0,589582.5,590557.5,591428.5,594307.5,594937.0,595481.5,597765.5,597208.0,597829.0,597096.5,597029.0,597708.0,597029.0,597096.5,597829.0,597208.0,597765.5,595481.5,594937.0,594307.5,591428.5,590557.5,589582.5
610201.0,611247.5,612837.5,614033.0,613339.0,612674.0,613279.0,614844.0,615347.0,615774.5,615892.5,616157.0,614933.0,616157.0,615892.5,615774.5,615347.0,614844.0,613279.0,612674.0,613339.0,614033.0,612837.5,611247.5
598957.0,600556.5,602268.5,603033.0,605157.5,608100.0,608113.5,608544.0,609288.5,609933.0,610957.5,609262.5,607110.0,609262.5,610957.5,609933.0,609288.5,608544.0,608113.5,608100.0,605157.5,603033.0,602268.5,600556.5
624929.0,625994.5,626659.5,626832.5,627650.0,625171.0,626374.5,627808.5,626923.5,628479.0,628330.5,628121.5,630173.0,628121.5,628330.5,628479.0,626923.5,627808.5,626374.5,625171.0,627650.0,626832.5,626659.5,625994.5
625033.0,624348.5,626544.0,627323.0,628992.5,630450.0,629184.0,628774.0,629640.5,631989.5,632007.0,634174.0,633385.0,634174.0,632007.0,631989.5,629640.5,628774.0,629184.0,630450.0,628992.5,627323.0,626544.0,624348.5
633987.0,635803.5,639190.0,639785.5,638492.0,637221.0,636024.0,639965.5,641150.0,640616.5,640457.0,638466.0,638999.0,638466.0,640457.0,640616.5,641150.0,639965.5,636024.0,637221.0,638492.0,639785.5,639190.0,635803.5
594014.0,594191.0,598550.5,601967.5,606391.5,611123.5,611350.0,614621.0,611959.5,610011.0,611240.5,607920.0,606358.0,607920.0,611240.5,610011.0,611959.5,614621.0,611350.0,611123.5,606391.5,601967.5,598550.5,594191.0
588878.0,588203.0,588642.5,590044.5,590781.5,590658.0,594088.0,593541.0,593829.5,593169.5,594466.5,596088.0,595038.0,596088.0,594466.5,593169.5,593829.5,593541.0,594088.0,590658.0,590781.5,590044.5,588642.5,588203.0
598675.0,600095.0,602636.0,603520.0,601713.0,600479.5,598928.5,599981.5,602641.5,604132.0,602375.5,600180.5,600879.0,600180.5,602375.5,604132.0,602641.5,599981.5,598928.5,600479.5,601713.0,603520.0,602636.0,600095.0
596117.0,597169.5,600150.5,599123.0,598006.0,599071.0,599138.5,598109.5,599456.5,601482.0,601048.5,600900.0,599923.0,600900.0,601048.5,601482.0,599456.5,598109.5,599138.5,599071.0,598006.0,599123.0,600150.5,597169.5
593447.0,594274.5,596916.5,598005.0,599956.0,598180.5,599947.0,601537.5,603760.0,606973.0,606561.0,604827.5,604924.0,604827.5,606561.0,606973.0,603760.0,601537.5,599947.0,598180.5,599956.0,598005.0,596916.5,594274.5
642329.0,645732.0,648590.0,648029.5,648526.5,648516.0,648193.0,650894.5,650884.0,647919.5,650231.0,650291.5,648486.0,650291.5,650231.0,647919.5,650884.0,650894.5,648193.0,648516.0,648526.5,648029.5,648590.0,645732.0
588365.0,588044.5,592714.0,595475.0,601573.5,610690.0,616692.5,623150.0,631901.5,639937.5,642931.0,647141.0,646586.0,647141.0,642931.0,639937.5,631901.5,623150.0,616692.5,610690.0,601573.5,595475.0,592714.0,588044.5
600788.0,601522.5,601915.5,603131.5,606210.5,607420.5,609332.5,611407.0,613887.5,617035.0,618549.5,618707.0,620300.0,618707.0,618549.5,617035.0,613887.5,611407.0,609332.5,607420.5,606210.5,603131.5,601915.5,601522.5
602911.0,606469.0,610348.0,614137.0,617780.0,619786.5,618694.0,617979.0,617370.5,613924.0,610950.0,605572.5,601694.0,605572.5,610950.0,613924.0,617370.5,617979.0,618694.0,619786.5,617780.0,614137.0,610348.0,606469.0
615608.0,619056.5,622446.5,627421.0,628862.0,629042.5,624974.0,620782.0,619260.0,619614.5,621479.5,626543.5,627882.0,626543.5,621479.5,619614.5,619260.0,620782.0,624974.0,629042.5,628862.0,627421.0,622446.5,619056.5
555488.0,558519.5,558744.5,559204.0,559413.5,557666.5,562138.5,562720.5,559864.0,561262.5,558535.5,558854.5,561145.0,558854.5,558535.5,561262.5,559864.0,562720.5,562138.5,557666.5,559413.5,559204.0,558744.5,558519.5
597647.0,595882.0,598182.0,599619.5,600201.5,601059.5,602096.5,600706.0,601559.5,602093.5,602026.5,601854.5,605419.0,601854.5,602026.5,602093.5,601559.5,600706.0,602096.5,601059.5,600201.5,599619.5,598182.0,595882.0
584248.0,587268.0,592481.5,597288.5,605981.5,612414.0,615458.0,616878.5,616594.5,613380.5,609852.5,607567.5,603802.0,607567.5,609852.5,613380.5,616594.5,616878.5,615458.0,612414.0,605981.5,597288.5,592481.5,587268.0
620925.0,623246.5,626938.5,628141.5,628950.5,629373.0,631016.5,631580.5,630838.5,631450.5,633202.0,634250.0,635823.0,634250.0,633202.0,631450.5,630838.5,631580.5,631016.5,629373.0,628950.5,628141.5,626938.5,623246.5
601427.0,603283.5,604685.5,603728.5,604522.5,606238.5,606551.5,608053.0,607311.5,608785.5,608503.0,608497.5,608186.0,608497.5,608503.0,608785.5,607311.5,608053.0,606551.5,606238.5,604522.5,603728.5,604685.5,603283.5
634109.0,635625.0,637347.5,637044.0,638124.0,639193.0,639327.0,641186.5,641654.5,642551.5,643083.5,642540.0,642938.0,642540.0,643083.5,642551.5,641654.5,641186.5,639327.0,639193.0,638124.0,637044.0,637347.5,635625.0
605221.0,607888.5,610062.5,613255.0,616359.5,614719.0,615680.5,616415.5,614207.0,615441.5,612200.5,609207.5,609749.0,609207.5,612200.5,615441.5,614207.0,616415.5,615680.5,614719.0,616359.5,613255.0,610062.5,607888.5
603619.0,605561.0,604864.5,605414.5,605313.5,605990.0,606229.5,607096.5,607268.5,607111.0,609224.0,607286.0,603679.0,607286.0,609224.0,607111.0,607268.5,607096.5,606229.5,605990.0,605313.5,605414.5,604864.5,605561.0
651161.0,654266.5,654936.5,656810.5,656030.5,658121.5,656193.0,654021.0,654922.0,656429.5,660593.0,659328.5,661006.0,659328.5,660593.0,656429.5,654922.0,654021.0,656193.0,658121.5,656030.5,656810.5,654936.5,654266.5
627286.0,630761.5,633771.0,637543.5,639475.0,640223.5,634089.5,633196.5,630435.0,630707.5,633390.0,637969.5,637757.0,637969.5,633390.0,630707.5,630435.0,633196.5,634089.5,640223.5,639475.0,637543.5,633771.0,630761.5
614390.0,617187.0,620723.0,626347.0,632998.0,635794.0,640390.0,645918.0,648183.0,653054.0,652545.0,654415.0,655750.0,654415.0,652545.0,653054.0,648183.0,645918.0,640390.0,635794.0,632998.0,626347.0,620723.0,617187.0
594218.0,596820.0,602011.0,605264.5,609389.5,610247.5,603636.5,599317.0,597902.5,598658.0,604103.0,608163.0,606245.0,608163.0,604103.0,598658.0,597902.5,599317.0,603636.5,610247.5,609389.5,605264.5,602011.0,596820.0
603049.0,605091.0,604897.0,604773.0,606716.0,609149.5,609783.5,608844.5,609331.5,609894.5,610584.0,609889.0,609484.0,609889.0,610584.0,609894.5,609331.5,608844.5,609783.5,609149.5,606716.0,604773.0,604897.0,605091.0
564063.0,566958.0,569313.5,570723.0,572140.5,572542.5,571230.5,571125.0,569849.5,569495.5,570082.0,569158.0,568421.0,569158.0,570082.0,569495.5,569849.5,571125.0,571230.5,572542.5,572140.5,570723.0,569313.5,566958.0
603977.0,607298.5,612200.0,613223.5,617785.0,621059.0,622636.5,630662.0,632180.5,633451.0,636561.5,634947.0,634554.0,634947.0,636561.5,633451.0,632180.5,630662.0,622636.5,621059.0,617785.0,613223.5,612200.0,607298.5
607011.0,610971.0,614031.0,616110.0,620426.5,621458.5,625377.0,626533.5,625253.0,626824.0,626547.5,625439.5,626070.0,625439.5,626547.5,626824.0,625253.0,626533.5,625377.0,621458.5,620426.5,616110.0,614031.0,610971.0
586306.0,590935.5,589783.5,591888.5,593674.5,597080.0,595291.0,596458.5,597363.5,596131.5,597281.0,594739.0,596905.0,594739.0,597281.0,596131.5,597363.5,596458.5,595291.0,597080.0,593674.5,591888.5,589783.5,590935.5
587019.0,589398.0,590874.5,590237.5,592653.0,592419.5,593552.0,596248.5,598847.5,599836.0,602083.0,601970.0,599968.0,601970.0,602083.0,599836.0,598847.5,596248.5,593552.0,592419.5,592653.0,590237.5,590874.5,589398.0
583161.0,583928.5,583570.5,585390.0,586595.0,587151.0,587897.5,586834.5,585710.0,585226.5,584165.0,582503.5,582463.0,582503.5,584165.0,585226.5,585710.0,586834.5,587897.5,587151.0,586595.0,585390.0,583570.5,583928.5
606406.0,607071.5,609381.5,610952.5,613155.5,616046.5,615424.0,616058.0,618482.5,616869.0,619897.0,621428.5,619309.0,621428.5,619897.0,616869.0,618482.5,616058.0,615424.0,616046.5,613155.5,610952.5,609381.5,607071.5
