index,bin_size,m,n,a,b,corr
408,1,0.015010892919353626,36.0,529886.8260769079,-529910.4569909819,66.61828882349128
408,2,0.018938020781920147,36.0,331202.6695996891,-331223.7308929507,52.80382842090265
408,4,0.01756838402695401,36.0,385102.5440535088,-385112.9786321588,56.92043152436593
408,8,0.018275928246867086,36.0,355803.9014153438,-355823.3138390161,54.716782999595274
408,16,0.0213014289480024,36.0,260893.55630599082,-260921.66716097892,46.94520740561763
408,32,0.01438948636701965,36.0,576029.4483791639,-576050.1686263349,69.49518380947741
