index,bin_size,m,n,a,b,corr
360,1,0.06867336414430808,36.0,19784.40173992812,-19947.864749824337,14.561686506265092
360,2,0.0689521657018672,36.0,19572.579451396738,-19730.887173644638,14.502807704746544
360,4,0.06837852946704856,36.0,19964.589575221115,-20116.572274293965,14.624473614658495
360,8,0.06907237322614493,36.0,19534.093723961047,-19699.395546638734,14.477568285166218
360,16,0.06730407957214013,36.0,20650.03390428037,-20807.21597492546,14.857940356024724
360,32,0.06828931784591508,36.0,19993.21781166453,-20156.56237718738,14.643578696398091
