index,bin_size,m,n,a,b,corr
27,1,0.13483959343562837,16.0,10803.00682709401,-10761.869249935351,7.416219335290373
27,2,0.13272302770893651,16.0,11172.696246112273,-11130.543718816134,7.534487550969785
27,4,0.13560529763500254,16.0,10667.703733195776,-10626.282867438536,7.374343166825359
27,8,0.13406062890454126,16.0,10956.728936424523,-10915.422440106064,7.459311567992542
27,16,0.13544157203520074,16.0,10704.640751273495,-10665.162811455704,7.38325748124146
27,32,0.13451276130369075,16.0,10859.045012584038,-10817.057195574227,7.434238880445629
