index,bin_size,m,n,a,b,corr
400,1,0.0871883619432627,36.0,8376.753207304268,-8395.663384217236,11.469420662481811
400,2,0.08681091348637061,36.0,8474.701333527026,-8494.409183625037,11.519288990744244
400,4,0.08747372917964534,36.0,8326.23036203839,-8349.677731172455,11.432003749906372
400,8,0.08664597878146096,36.0,8527.359588658817,-8538.957967210561,11.541216500331842
400,16,0.0874244725733681,36.0,8333.87877005606,-8351.219896382587,11.4384447576825
400,32,0.08692852178055802,36.0,8453.195842756977,-8472.035238660268,11.503704187267738
