index,bin_size,m,n,a,b,corr
499,1,0.06935673170111224,36.0,17028.555900658357,-16913.890226322874,14.418211116253673
499,2,0.06967217324954236,36.0,16884.65875265153,-16772.51416894893,14.352932503172182
499,4,0.07052155629338655,36.0,16369.536945306325,-16256.789485080042,14.180061424619739
499,8,0.07002387032343771,36.0,16694.068057090924,-16585.46801085977,14.280844451771037
499,16,0.06989574767772797,36.0,16729.339756057718,-16621.865523367935,14.307022003838533
499,32,0.07076303284192956,36.0,16250.384796640523,-16143.052124671289,14.131672426107
