238023.0,239719.0,239858.0,242153.0,239806.0,241536.0,240038.0,238848.0,238833.0,239552.0,237679.0,241820.0,240878.0,240683.0,239631.0,239571.0
248687.0,250315.0,252000.0,253044.0,257535.0,259801.0,261698.0,263949.0,263186.0,260967.0,260106.0,257368.0,254877.0,252997.0,252001.0,249825.0
259591.0,260592.0,263203.0,261750.0,261005.0,262469.0,262518.0,260883.0,259819.0,260797.0,261445.0,262227.0,261206.0,263969.0,262845.0,261609.0
226667.0,229289.0,229590.0,234170.0,236423.0,233065.0,233488.0,231606.0,232270.0,234164.0,231143.0,232199.0,231009.0,230847.0,232394.0,230058.0
224131.0,224169.0,225355.0,226182.0,226129.0,228090.0,229230.0,229412.0,228635.0,230074.0,230774.0,230614.0,228903.0,228149.0,226759.0,226466.0
236717.0,239321.0,240300.0,238643.0,238846.0,240328.0,241000.0,242666.0,241598.0,243418.0,241201.0,241446.0,242142.0,241112.0,241672.0,241174.0
227701.0,227839.0,228844.0,231419.0,233078.0,234181.0,232316.0,232549.0,234624.0,235681.0,235631.0,233506.0,231363.0,229972.0,228868.0,229064.0
232978.0,235380.0,236532.0,238270.0,241143.0,243676.0,245421.0,249847.0,249293.0,248005.0,246721.0,245397.0,241875.0,239674.0,236929.0,234691.0
253376.0,254146.0,254286.0,255237.0,254177.0,256709.0,255930.0,255659.0,258029.0,257732.0,256860.0,257468.0,257969.0,256442.0,255505.0,255967.0
216873.0,220546.0,226601.0,229737.0,230601.0,230097.0,227168.0,227428.0,226295.0,226943.0,229649.0,228641.0,228965.0,226165.0,223548.0,220751.0
222727.0,223790.0,225296.0,226369.0,226761.0,227893.0,230502.0,229761.0,231092.0,231048.0,228500.0,228210.0,227844.0,226081.0,225809.0,224395.0
236225.0,238858.0,239635.0,241214.0,241857.0,241127.0,238852.0,239813.0,236527.0,237690.0,239986.0,240469.0,240663.0,242040.0,240937.0,237559.0
221240.0,224467.0,225662.0,228064.0,228622.0,230591.0,226361.0,224233.0,222974.0,224527.0,224942.0,228125.0,229072.0,228486.0,225661.0,225853.0
235169.0,237093.0,239073.0,240880.0,242185.0,241815.0,243049.0,244793.0,244965.0,245991.0,246361.0,245184.0,243440.0,240996.0,238977.0,236831.0
233289.0,234301.0,235383.0,234322.0,233576.0,234391.0,235790.0,234932.0,235203.0,235703.0,235934.0,234527.0,234435.0,235318.0,234949.0,233821.0
227275.0,230632.0,229968.0,231934.0,231005.0,232818.0,231870.0,231746.0,230528.0,231923.0,230232.0,230312.0,230422.0,232497.0,231864.0,229050.0
202380.0,203950.0,205164.0,206786.0,206190.0,205299.0,204195.0,203655.0,204869.0,204111.0,204162.0,205639.0,206513.0,206653.0,204689.0,202945.0
228257.0,227335.0,227581.0,227644.0,229283.0,229844.0,230096.0,230382.0,230035.0,231430.0,230916.0,230331.0,230258.0,230594.0,230610.0,230012.0
230585.0,232312.0,232867.0,233249.0,233316.0,233889.0,233998.0,236060.0,236449.0,234169.0,234074.0,232750.0,234254.0,233878.0,231923.0,231873.0
242597.0,243134.0,243351.0,244959.0,244344.0,245229.0,246141.0,245464.0,244893.0,244758.0,244371.0,243558.0,244192.0,243309.0,242963.0,242977.0
239621.0,242705.0,245473.0,244941.0,247015.0,247661.0,247518.0,247212.0,249354.0,246946.0,246458.0,247100.0,245404.0,244708.0,242243.0,242733.0
217667.0,217442.0,218949.0,219162.0,217314.0,217358.0,219676.0,220435.0,219069.0,217459.0,218170.0,219243.0,218340.0,218763.0,218581.0,219280.0
234890.0,238204.0,242875.0,244900.0,245070.0,245118.0,246394.0,248269.0,250370.0,248689.0,245748.0,243647.0,243590.0,242841.0,241027.0,237740.0
243220.0,244224.0,246216.0,245123.0,246277.0,246516.0,248692.0,249046.0,250812.0,251273.0,251381.0,249606.0,247858.0,248195.0,247786.0,245615.0
220886.0,223231.0,224657.0,224893.0,223571.0,222002.0,225145.0,226494.0,225051.0,224855.0,224897.0,225180.0,225093.0,225430.0,224917.0,224712.0
228586.0,229340.0,229066.0,229287.0,229975.0,229116.0,230111.0,229093.0,230198.0,229817.0,229118.0,229427.0,229662.0,230836.0,228694.0,229434.0
219790.0,221648.0,224050.0,226350.0,228080.0,229879.0,232179.0,231290.0,231031.0,231431.0,231641.0,229001.0,227306.0,226406.0,223434.0,221614.0
234329.0,236860.0,238838.0,240864.0,243287.0,242577.0,240019.0,238918.0,239731.0,239516.0,240169.0,240771.0,240708.0,240202.0,240058.0,236213.0
241110.0,244798.0,244996.0,242536.0,243320.0,246334.0,243675.0,243307.0,245555.0,243290.0,243722.0,243978.0,242644.0,243127.0,245323.0,243225.0
240634.0,241957.0,243121.0,244677.0,244141.0,244341.0,245813.0,246484.0,246991.0,247627.0,245417.0,245522.0,245192.0,244626.0,243051.0,241502.0
236299.0,238190.0,242877.0,245594.0,251030.0,257149.0,260007.0,263046.0,265218.0,261980.0,257667.0,254980.0,249383.0,242411.0,239207.0,238530.0
214707.0,215246.0,217607.0,217706.0,216941.0,217048.0,218244.0,216693.0,216212.0,215475.0,215472.0,216503.0,218378.0,217965.0,217419.0,215122.0
226329.0,228365.0,229027.0,230208.0,228381.0,228139.0,227632.0,228440.0,230358.0,228902.0,227502.0,226958.0,228004.0,229662.0,229235.0,228356.0
225348.0,227912.0,231464.0,233849.0,236043.0,234825.0,232704.0,231237.0,231532.0,233211.0,234646.0,236411.0,234413.0,231667.0,228066.0,225580.0
228308.0,229819.0,231064.0,230893.0,230663.0,231321.0,231678.0,231938.0,230823.0,231123.0,231409.0,232381.0,232346.0,231951.0,231077.0,229014.0
245032.0,250060.0,250479.0,251583.0,252889.0,256357.0,257541.0,256077.0,257954.0,256573.0,257007.0,253708.0,252569.0,251360.0,249659.0,248324.0
218864.0,219843.0,221191.0,221071.0,220694.0,221189.0,221891.0,222880.0,222673.0,221091.0,221359.0,220686.0,221427.0,222286.0,220673.0,218390.0
234005.0,233685.0,234321.0,237441.0,240946.0,244537.0,247963.0,250697.0,251704.0,251991.0,251243.0,248408.0,245637.0,241707.0,238220.0,235369.0
214183.0,214686.0,214387.0,214914.0,214878.0,215098.0,214767.0,215551.0,216012.0,214951.0,215930.0,215714.0,216542.0,216391.0,216063.0,214921.0
243824.0,246012.0,250760.0,256819.0,260846.0,263428.0,265955.0,266207.0,265434.0,265611.0,263214.0,259475.0,256651.0,254479.0,249904.0,246117.0
213912.0,216596.0,220465.0,226820.0,232596.0,240290.0,245070.0,249310.0,248589.0,248261.0,245632.0,241972.0,234307.0,229035.0,222384.0,217991.0
252468.0,252624.0,254113.0,255814.0,256047.0,256699.0,256393.0,256656.0,257337.0,256420.0,256426.0,256201.0,255304.0,253925.0,253664.0,254085.0
221347.0,222605.0,223264.0,223373.0,224965.0,226766.0,228265.0,228411.0,229780.0,229621.0,228273.0,228436.0,226023.0,224448.0,223367.0,224000.0
233066.0,235472.0,237440.0,238554.0,237440.0,239504.0,240630.0,242374.0,242040.0,243522.0,241998.0,240696.0,240034.0,239526.0,237200.0,236248.0
229541.0,231600.0,232415.0,234193.0,233303.0,235636.0,235184.0,235984.0,237178.0,236440.0,237265.0,236772.0,234740.0,231381.0,230702.0,229636.0
228128.0,230553.0,232447.0,233711.0,233377.0,233825.0,232934.0,231767.0,230763.0,230154.0,233448.0,233517.0,233273.0,232517.0,232035.0,230189.0
230972.0,234897.0,236788.0,237958.0,239085.0,239857.0,242126.0,240871.0,239273.0,239922.0,241136.0,240149.0,240837.0,240152.0,237887.0,233768.0
227004.0,228791.0,228717.0,228450.0,229454.0,230429.0,229447.0,230447.0,230525.0,230381.0,230507.0,230938.0,229850.0,230743.0,229401.0,227702.0
233251.0,234447.0,236525.0,240798.0,242244.0,243578.0,242673.0,240831.0,237738.0,238384.0,240093.0,242259.0,243370.0,242201.0,240586.0,237086.0
223920.0,225066.0,226559.0,227274.0,228031.0,229045.0,228839.0,227628.0,226434.0,227345.0,227697.0,227686.0,227968.0,226934.0,225943.0,224407.0
217459.0,220107.0,221752.0,222116.0,220639.0,220948.0,222065.0,221874.0,221420.0,221086.0,221260.0,221338.0,218796.0,220821.0,220941.0,220162.0
