493672.0,493704.0,493348.0,494057.0,493456.0,495169.0,494091.0,495263.0,492822.0,493608.0,494285.0,494715.0,496036.0,495632.0,493480.0,494196.0,493635.0,496147.0,495311.0,495470.0,494189.0,494128.0,493705.0,493635.0
455633.0,457133.0,457900.0,455743.0,459085.0,464385.0,461220.0,461837.0,461844.0,462870.0,460534.0,457137.0,456400.0,458116.0,461114.0,459501.0,461884.0,461721.0,460956.0,459940.0,461281.0,457222.0,458068.0,455344.0
484918.0,487100.0,488354.0,490018.0,491612.0,493135.0,497440.0,500542.0,500422.0,504995.0,506623.0,507794.0,509287.0,508526.0,507761.0,508199.0,507025.0,504862.0,503627.0,500205.0,496736.0,494440.0,491027.0,489560.0
503889.0,502863.0,503773.0,507589.0,509043.0,511057.0,514065.0,517544.0,520562.0,524390.0,524310.0,525552.0,528991.0,529130.0,528300.0,528986.0,528196.0,526930.0,525308.0,521495.0,517187.0,514196.0,510256.0,505268.0
480977.0,485781.0,493023.0,496816.0,497617.0,496501.0,494491.0,494977.0,493798.0,495508.0,495829.0,495857.0,496475.0,498632.0,500199.0,496438.0,495379.0,493576.0,495920.0,498870.0,499438.0,496851.0,492502.0,485385.0
481634.0,483928.0,486225.0,489823.0,492355.0,492744.0,492736.0,491204.0,489547.0,490486.0,490196.0,491723.0,492017.0,492931.0,492524.0,491753.0,490049.0,489997.0,489464.0,491530.0,492521.0,490655.0,489468.0,485864.0
465687.0,471382.0,469790.0,471492.0,470379.0,472111.0,473835.0,473744.0,470817.0,473096.0,470658.0,471061.0,470948.0,468023.0,469499.0,467878.0,469327.0,473239.0,472068.0,472605.0,473654.0,471924.0,471670.0,469173.0
475884.0,478799.0,479728.0,481655.0,481944.0,480729.0,482603.0,480097.0,482635.0,482165.0,481250.0,482371.0,481374.0,482155.0,482753.0,483175.0,482170.0,483588.0,480539.0,482012.0,480374.0,478137.0,477606.0,476549.0
468461.0,469922.0,470681.0,471586.0,472970.0,474800.0,475089.0,475649.0,479935.0,479754.0,476849.0,478879.0,476069.0,474561.0,479196.0,479967.0,480189.0,477919.0,477044.0,478556.0,477969.0,477582.0,476900.0,471377.0
449106.0,450820.0,452438.0,452084.0,453724.0,454161.0,454296.0,457149.0,458241.0,458919.0,460589.0,459245.0,460149.0,460935.0,458654.0,458666.0,456603.0,455812.0,455110.0,456132.0,453782.0,453029.0,452432.0,449748.0
