index,bin_size,m,n,a,b,corr
258,1,5.643160343001897e-6,24.0,5720119733815.153,-5720119733824.186,177205.66831670902
258,2,9.253511804216684e-6,24.0,2125346928705.498,-2125346928719.6113,108067.07995383063
258,4,0.017509109797980562,24.0,591583.527270615,-591592.1652496194,57.113126340400036
258,8,0.0033877439973203152,24.0,15866454.797500422,-15866464.34146259,295.1816904674597
258,16,-0.000026812163629296985,24.0,253351781955.0029,-253351781967.30762,-37296.50519167072
258,32,-0.000039687809283597386,24.0,115599401283.69131,-115599401295.53128,-25196.654036867967
