index,bin_size,m,n,a,b,corr
463,1,0.08170999206363097,36.0,12454.851952787145,-12474.601648019338,12.238405300801626
463,2,0.0813392204723736,36.0,12565.097574527015,-12578.389367739614,12.294192078465324
463,4,0.08197692723624254,36.0,12346.393167713979,-12364.094283163398,12.19855432148832
463,8,0.0822539746467854,36.0,12220.165802647538,-12238.798735026874,12.157467214127887
463,16,0.08102741489099731,36.0,12664.717275023446,-12679.961645508885,12.341501963813814
463,32,0.0831181004269033,36.0,11919.334401917062,-11932.439659206451,12.031073795766444
