index,bin_size,m,n,a,b,corr
41,1,-3.2499120179509286e-6,16.0,23848102737097.984,-23848102737089.133,-307700.6375792599
41,2,-1.59533637448066e-6,16.0,98789067922689.45,-98789067922683.61,-626827.0541537275
41,4,-2.3935189285595628e-6,16.0,43800970177699.71,-43800970177698.37,-417794.89941272675
41,8,8.705016462270564e-7,16.0,333176785974226.2,-333176785974218.0,1148762.905083773
41,16,4.205839721094905e-6,16.0,14226712564119.266,-14226712564114.799,237764.647802525
41,32,-0.00003089022602335613,16.0,263922095897.1392,-263922095886.55026,-32372.699352989486
