6518416.0,6519080.0,6526522.0,6532306.0,6533828.0,6532833.0,6547814.0,6558068.0,6563410.0,6575092.0,6589293.0,6603719.0,6618488.0,6634626.0,6638816.0,6644906.0,6659500.0,6674114.0,6677968.0,6690039.0,6699596.0,6711744.0,6718342.0,6729663.0,6744555.0,6756525.0,6775414.0,6787616.0,6790778.0,6794047.0,6802615.0,6812156.0,6819449.0,6827593.0,6833284.0,6836240.0,6844883.0,6837319.0,6828482.0,6836785.0,6836349.0,6842383.0,6832535.0,6837127.0,6822218.0,6815059.0,6811080.0,6799298.0,6801406.0,6799822.0,6791494.0,6785093.0,6770595.0,6756807.0,6746556.0,6741721.0,6724496.0,6718588.0,6709143.0,6691309.0,6681869.0,6664918.0,6654267.0,6650938.0,6631424.0,6620652.0,6610063.0,6609612.0,6598428.0,6585068.0,6583365.0,6575421.0,6571538.0,6571098.0,6557895.0,6547178.0,6535751.0,6531427.0,6528356.0,6520221.0,6519302.0
6509394.0,6509549.0,6521562.0,6534696.0,6540577.0,6549948.0,6562482.0,6569563.0,6579462.0,6591221.0,6596541.0,6603860.0,6601824.0,6610858.0,6617415.0,6625230.0,6636705.0,6651591.0,6662256.0,6677902.0,6682645.0,6710397.0,6726520.0,6737118.0,6749655.0,6776340.0,6779504.0,6793428.0,6798153.0,6800885.0,6812266.0,6827229.0,6834157.0,6846660.0,6853973.0,6863613.0,6874812.0,6884227.0,6892515.0,6898922.0,6898131.0,6903427.0,6903969.0,6910902.0,6905848.0,6902773.0,6894436.0,6883042.0,6867334.0,6852104.0,6843293.0,6836041.0,6829014.0,6824269.0,6819353.0,6818100.0,6806007.0,6797302.0,6789209.0,6779804.0,6755655.0,6736203.0,6710535.0,6697081.0,6691194.0,6681132.0,6669783.0,6651474.0,6626753.0,6613742.0,6607121.0,6593859.0,6590074.0,6583976.0,6565991.0,6547865.0,6541614.0,6537267.0,6534267.0,6529358.0,6521242.0
6706657.0,6693198.0,6696617.0,6693217.0,6704566.0,6706001.0,6702545.0,6715072.0,6726824.0,6732365.0,6747363.0,6759877.0,6775526.0,6794540.0,6820600.0,6839530.0,6855619.0,6874508.0,6910407.0,6921065.0,6949300.0,6976890.0,6992573.0,7014918.0,7041651.0,7075247.0,7098251.0,7123293.0,7143844.0,7143913.0,7154637.0,7182353.0,7196198.0,7212971.0,7231602.0,7235161.0,7248796.0,7252733.0,7262182.0,7272379.0,7281976.0,7295003.0,7308170.0,7305086.0,7302204.0,7281601.0,7276109.0,7277667.0,7268746.0,7265336.0,7261033.0,7258501.0,7239063.0,7221841.0,7197643.0,7179406.0,7163445.0,7149684.0,7124930.0,7109643.0,7100074.0,7079262.0,7059991.0,7031627.0,7013633.0,6993354.0,6968699.0,6949333.0,6925371.0,6892036.0,6874493.0,6862184.0,6845961.0,6837299.0,6809449.0,6795132.0,6764315.0,6754573.0,6742799.0,6730667.0,6715815.0
6713986.0,6721845.0,6724847.0,6728599.0,6735629.0,6746320.0,6757128.0,6761792.0,6769002.0,6778405.0,6786064.0,6797031.0,6800792.0,6809245.0,6812916.0,6823773.0,6842980.0,6855959.0,6871604.0,6890448.0,6900839.0,6913447.0,6917282.0,6923241.0,6924431.0,6922973.0,6939439.0,6945133.0,6960895.0,6970182.0,6972973.0,6976392.0,6983256.0,6994599.0,7001680.0,6995545.0,6986937.0,6978077.0,6974782.0,6978209.0,6980826.0,6971024.0,6962714.0,6964722.0,6961161.0,6954052.0,6949771.0,6935818.0,6925225.0,6915744.0,6910637.0,6904456.0,6893646.0,6892971.0,6889763.0,6874242.0,6858993.0,6845341.0,6833434.0,6819227.0,6810593.0,6796199.0,6787391.0,6776959.0,6774742.0,6777244.0,6768303.0,6759096.0,6750015.0,6734248.0,6718732.0,6713179.0,6717264.0,6701322.0,6703927.0,6701339.0,6703023.0,6705562.0,6711720.0,6717302.0,6719223.0
6318990.0,6323413.0,6324112.0,6336955.0,6336086.0,6343662.0,6347259.0,6346961.0,6351019.0,6352687.0,6361889.0,6366597.0,6375031.0,6384801.0,6398938.0,6405199.0,6410231.0,6418113.0,6421004.0,6429154.0,6440715.0,6444860.0,6457910.0,6461624.0,6470476.0,6475587.0,6484796.0,6493302.0,6494200.0,6501145.0,6512043.0,6522728.0,6531744.0,6540970.0,6546440.0,6551194.0,6558522.0,6564319.0,6565370.0,6571673.0,6575977.0,6571084.0,6565960.0,6574794.0,6575022.0,6567305.0,6566384.0,6566945.0,6567998.0,6572446.0,6567339.0,6560793.0,6552939.0,6545057.0,6538484.0,6531720.0,6522087.0,6519165.0,6499413.0,6488995.0,6479146.0,6466922.0,6455358.0,6443836.0,6432455.0,6433289.0,6425971.0,6420388.0,6415154.0,6404127.0,6392268.0,6379883.0,6361413.0,6361351.0,6356218.0,6351772.0,6343113.0,6344438.0,6341609.0,6338450.0,6329603.0
6077029.0,6089387.0,6099108.0,6100881.0,6104097.0,6101331.0,6107234.0,6114567.0,6113542.0,6123733.0,6120940.0,6118085.0,6115761.0,6105199.0,6103859.0,6103421.0,6112079.0,6114153.0,6112510.0,6109817.0,6103609.0,6104361.0,6101330.0,6099835.0,6097915.0,6099972.0,6091055.0,6091939.0,6099654.0,6103793.0,6104777.0,6107959.0,6111121.0,6109695.0,6104673.0,6101817.0,6104746.0,6104136.0,6099306.0,6104836.0,6102777.0,6097151.0,6095441.0,6089795.0,6096923.0,6097672.0,6103444.0,6103917.0,6106465.0,6101582.0,6096127.0,6091348.0,6092798.0,6095037.0,6098690.0,6097367.0,6097377.0,6091488.0,6088661.0,6084236.0,6085222.0,6093596.0,6094330.0,6102626.0,6101241.0,6094808.0,6089323.0,6088915.0,6083914.0,6092900.0,6083984.0,6083734.0,6084972.0,6075797.0,6076560.0,6075422.0,6075074.0,6070524.0,6065732.0,6073622.0,6074048.0
5907355.0,5908841.0,5907234.0,5915965.0,5915273.0,5911316.0,5912033.0,5921100.0,5926754.0,5923429.0,5921012.0,5923604.0,5925121.0,5916908.0,5930247.0,5927875.0,5915955.0,5910336.0,5910671.0,5903241.0,5909145.0,5912736.0,5913942.0,5920818.0,5916633.0,5914658.0,5916315.0,5912018.0,5922154.0,5932763.0,5928940.0,5924331.0,5922225.0,5924182.0,5927042.0,5927184.0,5928523.0,5924572.0,5917986.0,5910907.0,5911359.0,5917561.0,5915489.0,5921882.0,5921899.0,5922238.0,5909831.0,5914307.0,5925092.0,5930230.0,5934399.0,5935008.0,5927363.0,5926757.0,5927648.0,5923020.0,5921760.0,5918443.0,5916396.0,5915612.0,5911193.0,5909822.0,5914972.0,5921160.0,5925502.0,5920316.0,5918744.0,5910920.0,5912047.0,5918089.0,5921507.0,5913912.0,5903641.0,5909891.0,5918820.0,5917265.0,5923849.0,5910509.0,5918270.0,5914736.0,5907712.0
6076738.0,6087673.0,6095678.0,6100523.0,6111044.0,6117513.0,6124547.0,6119347.0,6126114.0,6122229.0,6122588.0,6127093.0,6128683.0,6123155.0,6124082.0,6119575.0,6125937.0,6118170.0,6119394.0,6114763.0,6113589.0,6110055.0,6105835.0,6099075.0,6097429.0,6098987.0,6093921.0,6095971.0,6103259.0,6111369.0,6112873.0,6124929.0,6128744.0,6118889.0,6126246.0,6123634.0,6116360.0,6111545.0,6107096.0,6106733.0,6107540.0,6105641.0,6109633.0,6115460.0,6115640.0,6108858.0,6112192.0,6112405.0,6103238.0,6098776.0,6087286.0,6083558.0,6084456.0,6092462.0,6087908.0,6095356.0,6102203.0,6105956.0,6106489.0,6114705.0,6114672.0,6121501.0,6129969.0,6122016.0,6117222.0,6122307.0,6112186.0,6113306.0,6114820.0,6122390.0,6115800.0,6114731.0,6108545.0,6107435.0,6104465.0,6098823.0,6089058.0,6084924.0,6083156.0,6083038.0,6076397.0
6280241.0,6281903.0,6286707.0,6284399.0,6282307.0,6278458.0,6283043.0,6274474.0,6276250.0,6276271.0,6275936.0,6277827.0,6281460.0,6278638.0,6279015.0,6278264.0,6277949.0,6269494.0,6271986.0,6272208.0,6268632.0,6267082.0,6260847.0,6264820.0,6268921.0,6267509.0,6269983.0,6262674.0,6263161.0,6268666.0,6272704.0,6275599.0,6271943.0,6269388.0,6277453.0,6278666.0,6283594.0,6275805.0,6277995.0,6278765.0,6283801.0,6281084.0,6283652.0,6283595.0,6279970.0,6283276.0,6284074.0,6283781.0,6287685.0,6289390.0,6287765.0,6290906.0,6292891.0,6286087.0,6279117.0,6273374.0,6269776.0,6279934.0,6287423.0,6282860.0,6280650.0,6285642.0,6283319.0,6275395.0,6280734.0,6275104.0,6272460.0,6279064.0,6271161.0,6273386.0,6280689.0,6278591.0,6274157.0,6279252.0,6281836.0,6276975.0,6283583.0,6285777.0,6278052.0,6283316.0,6285084.0
6047487.0,6045881.0,6054467.0,6058147.0,6053312.0,6051817.0,6049151.0,6059825.0,6060441.0,6062868.0,6060823.0,6058737.0,6058941.0,6063756.0,6069533.0,6075365.0,6073050.0,6062874.0,6052580.0,6043131.0,6048412.0,6049179.0,6058537.0,6063878.0,6054985.0,6049775.0,6048127.0,6063199.0,6063248.0,6061883.0,6052349.0,6052785.0,6057635.0,6055949.0,6063497.0,6057489.0,6059620.0,6053886.0,6056531.0,6069895.0,6067102.0,6065874.0,6061471.0,6051570.0,6048751.0,6046768.0,6052814.0,6058776.0,6061517.0,6050788.0,6054972.0,6060482.0,6064054.0,6058059.0,6054466.0,6052227.0,6041610.0,6047317.0,6048105.0,6056522.0,6056286.0,6054256.0,6047130.0,6051658.0,6056049.0,6057360.0,6059969.0,6057815.0,6064917.0,6065705.0,6058185.0,6063362.0,6058812.0,6057327.0,6048789.0,6049161.0,6058143.0,6059631.0,6050643.0,6052907.0,6043535.0
