temp,binning_step,variance,std,error
0.8,0,4.842665314240255,2.200605669864607,0.0006958926496599051
0.8,1,4.04206909014491,2.010489763750343,0.000899118445874501
0.8,2,3.1776004820462243,1.7825825316226522,0.0011274044089122457
0.8,3,2.2303287379650976,1.4934285178625382,0.001335763608496508
0.8,4,1.3667294739726255,1.16907205679232,0.001478773362347744
0.8,5,0.7550974579737479,0.8689634388015114,0.0015544515424221839
0.8,6,0.3958322259737441,0.6291519895651162,0.0015916477184426533
0.8,7,0.20226370997376086,0.44973737889323906,0.001609039659851355
0.8,8,0.10283260252706133,0.3206752290512339,0.0016225337337437112
0.8,9,0.05144103421498858,0.22680616000229928,0.001622944707800296
0.8,10,0.025917752881857783,0.1609899154663353,0.0016292389605340586
0.8,11,0.01292068570888201,0.11366919419474218,0.0016270030888707124
0.8,12,0.006331414254111889,0.07957018445442922,0.0016108512989791782
0.8,13,0.0032319147881177514,0.05684993217337864,0.0016282762865668782
0.8,14,0.001579909279819972,0.03974807265541277,0.0016106731857713544
0.8,15,0.0008321666816459229,0.02884729938219387,0.0016545060894874522
0.8,16,0.0004762887859773769,0.0218240414675508,0.0017760153070036037
0.8,17,0.00022837618298807957,0.015112120400131795,0.0017449973562084253
0.8,18,0.00009865960627381463,0.009932754213903343,0.00163293473391873
0.8,19,0.00005858058140837582,0.007653795229059622,0.0018040168360937679
0.8,20,0.00003163363911027533,0.005624378997745025,0.001988518264634352
0.8,21,0.000020885348021692977,0.004570049017427819,0.0026385190304217365
0.8,22,0.00002084837327856844,0.004566001892089888,0.004566001892089888
0.8,23,0.0,0.0,NaN
