temp,binning_step,variance,std,error
0.01,0,3.494141819806255,1.8692623731852773,0.0005911126939273485
0.01,1,3.316536259944553,1.8211359806298246,0.0008144368512354948
0.01,2,3.075828126633729,1.753803901989538,0.0011092032017561925
0.01,3,2.7074332378529267,1.645427980147696,0.001471716114962733
0.01,4,2.1787318116976593,1.476052780796696,0.0018670769872393097
0.01,5,1.5474899821226422,1.2439815039310842,0.0022253053249252294
0.01,6,0.9577345197602475,0.9786391162018038,0.002475790814168794
0.01,7,0.5342055004758502,0.7308936314374687,0.002614941286423159
0.01,8,0.2807781986265563,0.5298850805849852,0.0026810814817233076
0.01,9,0.14317432755536413,0.3783838362765568,0.0027075809783825362
0.01,10,0.07162660566278449,0.26763147360275935,0.002708465450122792
0.01,11,0.036216854939819805,0.1903072645482032,0.00272396148708499
0.01,12,0.017772178405204897,0.13331233403254517,0.002698829315511506
0.01,13,0.008552778452347738,0.09248123297376468,0.002648815800595853
0.01,14,0.004209385412707894,0.06487977660803014,0.002629061222347323
0.01,15,0.0019532946699161156,0.044196093378443706,0.002534819799156884
0.01,16,0.0010003471234197366,0.031628264628647214,0.0025738716725753194
0.01,17,0.00047495309599048365,0.02179341863936183,0.0025164872235995516
0.01,18,0.00018790522394592464,0.01370785263802922,0.002253557091823074
0.01,19,0.0000622389100684032,0.007889164091866971,0.0018594938090841823
0.01,20,0.000028844842162876535,0.005370739442839927,0.0018988431400090862
0.01,21,8.584868142423488e-6,0.0029299945635484527,0.0016916331499888394
0.01,22,2.8373674870244403e-6,0.0016844487190248447,0.0016844487190248447
0.01,23,0.0,0.0,NaN
