temp,binning_step,variance,std,error
1.0,0,2.1693679451325907,1.472877437240652,0.0004657647648834556
1.0,1,1.7805939448345125,1.3343889780849183,0.0005967569523605691
1.0,2,1.3704043450724241,1.1706427059835227,0.0007403796035100863
1.0,3,0.9440050450515505,0.971599220384388,0.0008690251090762294
1.0,4,0.5731491450302167,0.7570661431012595,0.000957622106737572
1.0,5,0.3159762950367522,0.562117687888179,0.0010055482980569467
1.0,6,0.16553333253663097,0.4068578775649194,0.0010292813553752602
1.0,7,0.08434622003666856,0.29042420704319494,0.0010390598808206087
1.0,8,0.042536643953514336,0.20624413677366524,0.0010435419982148325
1.0,9,0.021275784314512845,0.14586221002889282,0.0010437384144771334
1.0,10,0.010589334262451712,0.10290449097319179,0.0010414068820509947
1.0,11,0.005203919886367038,0.07213819991077569,0.0010325495391418369
1.0,12,0.002623833528747153,0.05122336897107758,0.001036986793619994
1.0,13,0.0012805439093698608,0.035784688197186526,0.0010249327833139188
1.0,14,0.0006385171439451606,0.02526889676945079,0.0010239473700628954
1.0,15,0.0003033572583549671,0.017417154140529592,0.0009989422997715724
1.0,16,0.00017514698322020062,0.013234310832839035,0.0010769929415554538
1.0,17,0.00006598850544974196,0.008123330933166637,0.0009380014601960343
1.0,18,0.000034713858573754265,0.005891846788041443,0.0009686136453123354
1.0,19,0.00001681455326527151,0.004100555238656286,0.0009665101386279606
1.0,20,9.504444379773406e-6,0.0030829278907839224,0.0010899796087412256
1.0,21,8.386640445223748e-6,0.0028959696899697944,0.001671988880069058
1.0,22,1.2701394211944717e-6,0.001127004623413086,0.001127004623413086
1.0,23,0.0,0.0,NaN
