temp,burnin,iterations,observable
0.8,100000,10000000,0.9655568000047267
0.1,100000,10000000,3.4983826999894165
0.01,100000,10000000,3.498699727998279
0.001,100000,10000000,3.4978832781999523
2.0,100000,10000000,0.001222
1.0,100000,10000000,0.3318844
1.58,100000,10000000,0.012932931999998351
