temp,binning_step,variance,std,error
1.58,0,0.12745969142270833,0.3570149736673636,0.00011289805320229343
1.58,1,0.09963731341746132,0.315653787269314,0.00014116467925435737
1.58,2,0.07191953459158958,0.26817817694881435,0.00016961080550414813
1.58,3,0.04674770929053521,0.21621218580490603,0.0001933861353639036
1.58,4,0.027385942940032843,0.16548698722266003,0.00020932648855837298
1.58,5,0.015076100924888047,0.12278477480896419,0.00021964443389125353
1.58,6,0.008007310287397564,0.08948357551750805,0.00022637825386037606
1.58,7,0.0041126220386296,0.0641297281970663,0.00022943895901759713
1.58,8,0.002075346123972797,0.04555596694147537,0.00023050141214383486
1.58,9,0.001038790520125002,0.03223027334859266,0.00023062844307899355
1.58,10,0.0005222140326158563,0.022852002814104856,0.00023126525163471535
1.58,11,0.0002601974068674635,0.016130635662225574,0.0002308857226780889
1.58,12,0.0001324153164666837,0.011507185427665781,0.00023295615965758743
1.58,13,0.00006775577328494057,0.008231389511190719,0.00023576063918055902
1.58,14,0.00003104169038725426,0.005571507012223377,0.00022576885744177668
1.58,15,0.000013931738844227958,0.0037325244599637868,0.00021407495954310358
1.58,16,7.532595112917227e-6,0.002744557361928737,0.0002233489105573026
1.58,17,4.177273974310182e-6,0.002043838049922298,0.0002360020896605277
1.58,18,2.0823683469089328e-6,0.0014430413531527546,0.0002372345370980653
1.58,19,1.3075087037597916e-6,0.0011434634684850196,0.0002695169242016158
1.58,20,6.208503103950113e-7,0.0007879405500385237,0.0002785790530520491
1.58,21,4.4608118751057177e-7,0.0006678930958698194,0.0003856082586903328
1.58,22,3.733327285772243e-7,0.0006110095977783199,0.0006110095977783199
1.58,23,0.0,0.0,NaN
