temp,binning_step,variance,std,error
0.1,0,3.4981128163701274,1.8703242543393719,0.000591448490249273
0.1,1,2.6531992263440576,1.628864397776579,0.0007284503767565789
0.1,2,1.8844051273414109,1.3727363648353645,0.0008681948816029182
0.1,3,1.197383224842668,1.0942500741798777,0.0009787274115912006
0.1,4,0.6820904515909653,0.8258876749237546,0.0010446752934284865
0.1,5,0.3643101342155106,0.603581091664998,0.001079720408271209
0.1,6,0.1870404994032145,0.4324817908342668,0.0010941055056110723
0.1,7,0.09448142887196087,0.3073783155526116,0.0010997171316281973
0.1,8,0.04756256843427024,0.21808844177138376,0.0011034711186162
0.1,9,0.023880100540868688,0.15453187548486133,0.0011057754758603889
0.1,10,0.01173369888593377,0.10832219941421874,0.0010962347987150114
0.1,11,0.005901571867445093,0.07682168878282417,0.00109958661911321
0.1,12,0.0029735577572252833,0.05453033795260472,0.001103934423766908
0.1,13,0.0014679945708678747,0.03831441727167301,0.0010973884170491159
0.1,14,0.0007756913518211243,0.0278512360914399,0.0011285890400766598
0.1,15,0.00037229537134672163,0.01929495714809239,0.0011066416885326643
0.1,16,0.00017950361673202547,0.013397895981534767,0.0010903053121589488
0.1,17,0.00008307397692363278,0.009114492686026621,0.001052450961160869
0.1,18,0.000038183754450048635,0.006179300482259188,0.0010158707415389165
0.1,19,0.000018078226909244878,0.004251849822047443,0.0010021706139188543
0.1,20,0.000013113380999936866,0.0036212402571407583,0.0012803017710649736
0.1,21,0.00001071559613819638,0.0032734685179785037,0.0018899379300386546
0.1,22,1.0409885567243685e-6,0.0010202884674073154,0.0010202884674073154
0.1,23,0.0,0.0,NaN
