temp,binning_step,variance,std,error
1e-6,0,3.498471205413152,1.8704200612197122,0.00018704200705718126
1e-6,1,3.189067468511837,1.785796032169362,0.0002525496993580942
1e-6,2,2.803054049160401,1.6742323760937132,0.0003348464819156724
1e-6,3,2.278754779002269,1.5095544968639818,0.0004269665055999279
1e-6,4,1.6401227890446664,1.2806727876568107,0.0005122691560442584
1e-6,5,1.0245024299265282,1.0121770743928793,0.0005725739100636454
1e-6,6,0.5720847338543885,0.756362832147633,0.0006050904593470844
1e-6,7,0.3011440421490811,0.5487659265561967,0.0006208581700725649
1e-6,8,0.15411979168605575,0.392580936478143,0.0006281303023723304
1e-6,9,0.07789426887318711,0.27909544760383875,0.0006315233325709544
1e-6,10,0.03917566873090286,0.1979284434610217,0.0006333750726887063
1e-6,11,0.019712656784363004,0.1404017691639354,0.0006353931953967781
1e-6,12,0.009886812169882657,0.09943245028602411,0.0006363815296433052
1e-6,13,0.004933896578537821,0.07024170113641769,0.0006357821609098767
1e-6,14,0.002419471943964412,0.04918812807949101,0.0006296862261134506
1e-6,15,0.0012061812186976298,0.034730119762212595,0.0006288634605635867
1e-6,16,0.0006267489492389165,0.025034954548369296,0.0006412897873536725
1e-6,17,0.0003245753024511648,0.018015973536036425,0.0006530785304639178
1e-6,18,0.00015114855751540787,0.012294248961014572,0.0006306816644573175
1e-6,19,0.0000771313660794306,0.008782446474612333,0.0006388289802668108
1e-6,20,0.00003264488116375751,0.005713569914139277,0.000589309740142828
1.2589e-6,0,3.4973701830109545,1.8701257131569937,0.00018701257225076226
1.2589e-6,1,3.187883995679337,1.7854646441975088,0.00025250283402120533
1.2589e-6,2,2.801447596634962,1.6737525494035737,0.00033475051657572515
1.2589e-6,3,2.277270930664818,1.5090629313136075,0.0004268274698607395
1.2589e-6,4,1.6385859041435822,1.2800726167462462,0.0005120290876608272
1.2589e-6,5,1.0233236296914305,1.0115945975001204,0.0005722444113223221
1.2589e-6,6,0.5717079108176971,0.7561136890823345,0.0006048911448310649
1.2589e-6,7,0.3006511297730156,0.5483166327707154,0.0006203498518553071
1.2589e-6,8,0.1538138941549419,0.3921911449216337,0.0006275066350836209
1.2589e-6,9,0.0778734845596386,0.2790582099842945,0.0006314390731328535
1.2589e-6,10,0.03908215870166794,0.1976920805233936,0.0006326187064475369
1.2589e-6,11,0.0196073234317639,0.1400261526707204,0.0006336933296095533
1.2589e-6,12,0.009816465572741503,0.0990780781643523,0.0006341134987117155
1.2589e-6,13,0.005014621993590601,0.07081399574653728,0.0006409621992348634
1.2589e-6,14,0.002528761710638602,0.050286794594988866,0.0006437509038906379
1.2589e-6,15,0.0012458974542398514,0.035297272617581255,0.000639132981939776
1.2589e-6,16,0.000619944797326595,0.02489869067494504,0.0006377992824980156
1.2589e-6,17,0.000305817750735191,0.017487645660156516,0.0006339266599256641
1.2589e-6,18,0.00014824825333455567,0.012175723934721732,0.0006246014588994785
1.2589e-6,19,0.00007438422517199453,0.008624628987498217,0.0006273494472400147
1.2589e-6,20,0.00003347044968631155,0.0057853651299042096,0.0005967148512347966
1.5848e-6,0,3.499301992856816,1.8706421338291341,0.0001870642143182345
1.5848e-6,1,3.189960504312659,1.786046053245173,0.0002525850576780769
1.5848e-6,2,2.8039672186728533,1.674505066780287,0.0003349010200540779
1.5848e-6,3,2.279271646669403,1.5097256859010524,0.00042701492517345567
1.5848e-6,4,1.6410080191327072,1.281018352379351,0.0005124073819443326
1.5848e-6,5,1.0241659475487945,1.0120108435924955,0.000572479875707645
1.5848e-6,6,0.5728097906019454,0.756841985226735,0.0006054737819330292
1.5848e-6,7,0.30171644629066097,0.549287216573134,0.0006214479427795255
1.5848e-6,8,0.15441532712389588,0.39295715685542093,0.0006287322557464759
1.5848e-6,9,0.07819251464238572,0.27962924496980945,0.0006327311827683318
1.5848e-6,10,0.039029419840166085,0.1975586491150567,0.0006321917232081574
1.5848e-6,11,0.019465302442515826,0.13951810793770042,0.0006313941551173775
1.5848e-6,12,0.009807030517202064,0.0990304524739843,0.0006338086876605998
1.5848e-6,13,0.004892909160591145,0.06994933281019301,0.000633135833112836
1.5848e-6,14,0.0024445854674012093,0.04944274939160655,0.0006329457836403193
1.5848e-6,15,0.0012116032013298203,0.03480809103254329,0.0006302752979894411
1.5848e-6,16,0.0005929662566098002,0.0243508984764382,0.00062376716025806
1.5848e-6,17,0.000279578467648388,0.016720600098333434,0.0006061212800325218
1.5848e-6,18,0.00013056649999509801,0.011426569913806068,0.0005861706685076276
1.5848e-6,19,0.00008084222959988045,0.00899123070551971,0.0006540157983945281
1.5848e-6,20,0.000037223845935913,0.006101134807223407,0.000629284006645927
1.9952e-6,0,3.495235300881452,1.869554840297939,0.00018695548496457134
1.9952e-6,1,3.1860985049643524,1.7849645668652228,0.00025243211240594265
1.9952e-6,2,2.8005127496425604,1.6734732593150572,0.00033469465855690467
1.9952e-6,3,2.276310017384343,1.5087445169359666,0.0004267374086708742
1.9952e-6,4,1.6388955882340879,1.2801935745167947,0.0005120774707729172
1.9952e-6,5,1.0230647263125234,1.0114666214524943,0.0005721720171258544
1.9952e-6,6,0.571375098797268,0.7558935763698935,0.0006047150546047632
1.9952e-6,7,0.3009999094554702,0.5486345864557486,0.0006207095756163947
1.9952e-6,8,0.15394736298184974,0.3923612659040769,0.0006277788290039384
1.9952e-6,9,0.07762185522583152,0.278606990626279,0.0006304180763550812
1.9952e-6,10,0.039363856618817174,0.19840326766164204,0.0006348945198551844
1.9952e-6,11,0.01986002148604649,0.14092558847152808,0.0006377637582867173
1.9952e-6,12,0.009881346895142843,0.09940496413732487,0.0006362056144636741
1.9952e-6,13,0.004891015256441177,0.069935793814335,0.0006330132869343709
1.9952e-6,14,0.0024561995127987926,0.049560059652897843,0.0006344475414546749
1.9952e-6,15,0.001221696844732451,0.034952780214633154,0.0006328952065983987
1.9952e-6,16,0.0006202197099155953,0.024904210686460135,0.0006379406818763874
1.9952e-6,17,0.00030577089050450187,0.017486305799239068,0.0006338780900053518
1.9952e-6,18,0.00015131736856565002,0.012301112493008508,0.0006310337562195486
1.9952e-6,19,0.00007914951359494939,0.008896601238391512,0.0006471325175042376
1.9952e-6,20,0.000036517515821072084,0.006042972432592431,0.0006232850157532017
2.5118e-6,0,3.498462898327069,1.8704178405712102,0.00018704178499232994
2.5118e-6,1,3.1891823214445805,1.7858281892289025,0.0002525542470531125
2.5118e-6,2,2.8032434287413976,1.6742889322758476,0.0003348577931523255
2.5118e-6,3,2.2784995054790707,1.5094699418932034,0.0004269425898416831
2.5118e-6,4,1.6394984416764073,1.280429006886523,0.0005121716437283423
2.5118e-6,5,1.0237510998979977,1.0118058607746832,0.0005723639198966907
2.5118e-6,6,0.5721454610357095,0.7564029752953841,0.0006051225738755619
2.5118e-6,7,0.30101016782517137,0.5486439353762796,0.000620720152719331
2.5118e-6,8,0.1542783772267082,0.3927828626947823,0.000628453384732499
2.5118e-6,9,0.07796447560639375,0.2792211947657157,0.0006318078670103789
2.5118e-6,10,0.039135347546843134,0.19782655925543247,0.0006330490411442122
2.5118e-6,11,0.019614931821130034,0.1400533177798014,0.000633816266275986
2.5118e-6,12,0.00984589706289421,0.09922649375491513,0.0006350633791609412
2.5118e-6,13,0.004954143021074358,0.07038567340783462,0.0006370853042044104
2.5118e-6,14,0.0024672186914647155,0.04967110519673098,0.0006358691009275217
2.5118e-6,15,0.0012203312876742747,0.03493324044050702,0.0006325413969927963
2.5118e-6,16,0.0006109532281410181,0.024717468077070884,0.0006331571250285519
2.5118e-6,17,0.00031180862924310067,0.01765810378390332,0.000640105762084064
2.5118e-6,18,0.0001678043311396706,0.012953931107570035,0.000664522644538466
2.5118e-6,19,0.00008833945641197863,0.009398907192433524,0.000683669899352246
2.5118e-6,20,0.00004188689208027971,0.006472008349830809,0.0006675366917979809
3.1622e-6,0,3.4990802431079984,1.8705828618663216,0.0001870582871219236
3.1622e-6,1,3.189891151693108,1.7860266380133047,0.00025258231194962694
3.1622e-6,2,2.8036326712745536,1.6744051693883872,0.0003348810405752983
3.1622e-6,3,2.2790389267813507,1.509648610366449,0.00042699312491931103
