523.92354
525.75809
527.5106
528.769745
530.014955
531.01391
531.818065
532.588795
533.159085
533.80663
534.02794
534.10049
534.15558
533.97272
533.77777
533.4245
532.969565
532.47026
531.812105
531.040445
530.123725
528.913555
527.40424
525.75952
