3341992.0,3343002.5,3347548.0,3344626.5,3339902.0,3344667.5,3349452.5,3355257.5,3351872.5,3350431.0,3355331.5,3361186.5,3360118.5,3356616.5,3358166.5,3365725.0,3368248.0,3363779.5,3356117.5,3358893.5,3364898.5,3361716.0,3357703.5,3352401.0,3355509.5,3358282.0,3353314.5,3351208.0,3353314.5,3358282.0,3355509.5,3352401.0,3357703.5,3361716.0,3364898.5,3358893.5,3356117.5,3363779.5,3368248.0,3365725.0,3358166.5,3356616.5,3360118.5,3361186.5,3355331.5,3350431.0,3351872.5,3355257.5,3349452.5,3344667.5,3339902.0,3344626.5,3347548.0,3343002.5
3246499.0,3246461.5,3248461.5,3250919.5,3253994.5,3257277.0,3257698.0,3257939.5,3264234.5,3262823.0,3266680.0,3270183.5,3273847.5,3275471.5,3277153.5,3285902.5,3287668.5,3292060.5,3294500.5,3294255.5,3293644.5,3294959.5,3297097.0,3294034.0,3296314.5,3297955.0,3303369.0,3303087.0,3303369.0,3297955.0,3296314.5,3294034.0,3297097.0,3294959.5,3293644.5,3294255.5,3294500.5,3292060.5,3287668.5,3285902.5,3277153.5,3275471.5,3273847.5,3270183.5,3266680.0,3262823.0,3264234.5,3257939.5,3257698.0,3257277.0,3253994.5,3250919.5,3248461.5,3246461.5
3287198.0,3290451.5,3299521.5,3302353.0,3304739.5,3314934.5,3315938.0,3321541.0,3325076.5,3331588.0,3340856.5,3344281.0,3346934.0,3347758.5,3347865.5,3350696.0,3348748.5,3343751.5,3344842.0,3342732.0,3342124.5,3342115.5,3335902.0,3338862.5,3330547.0,3332972.5,3331085.5,3333949.0,3331085.5,3332972.5,3330547.0,3338862.5,3335902.0,3342115.5,3342124.5,3342732.0,3344842.0,3343751.5,3348748.5,3350696.0,3347865.5,3347758.5,3346934.0,3344281.0,3340856.5,3331588.0,3325076.5,3321541.0,3315938.0,3314934.5,3304739.5,3302353.0,3299521.5,3290451.5
3388711.0,3394960.0,3397198.0,3397067.5,3398615.0,3400142.5,3406786.0,3411552.0,3413033.5,3411966.5,3411977.0,3416448.0,3413582.0,3409163.0,3411916.5,3410967.0,3412403.5,3406035.0,3404944.5,3404116.5,3405835.5,3406415.0,3404669.0,3403966.0,3404792.5,3408051.5,3405653.5,3406919.0,3405653.5,3408051.5,3404792.5,3403966.0,3404669.0,3406415.0,3405835.5,3404116.5,3404944.5,3406035.0,3412403.5,3410967.0,3411916.5,3409163.0,3413582.0,3416448.0,3411977.0,3411966.5,3413033.5,3411552.0,3406786.0,3400142.5,3398615.0,3397067.5,3397198.0,3394960.0
3416312.0,3421611.5,3421080.5,3419839.5,3420451.5,3424031.5,3423689.0,3422983.0,3423117.5,3424986.0,3425294.0,3431441.0,3435871.5,3433395.5,3438005.5,3434514.5,3428696.0,3424789.5,3421452.0,3426005.0,3427459.0,3427457.5,3427262.5,3427754.0,3430367.0,3426622.0,3424674.0,3427601.0,3424674.0,3426622.0,3430367.0,3427754.0,3427262.5,3427457.5,3427459.0,3426005.0,3421452.0,3424789.5,3428696.0,3434514.5,3438005.5,3433395.5,3435871.5,3431441.0,3425294.0,3424986.0,3423117.5,3422983.0,3423689.0,3424031.5,3420451.5,3419839.5,3421080.5,3421611.5
3387859.0,3391228.0,3394851.5,3398409.5,3399823.0,3397798.5,3392942.0,3397126.0,3393003.5,3396087.5,3404140.5,3402407.0,3403325.0,3404808.0,3404091.5,3397465.0,3402373.0,3402571.5,3407063.5,3407837.0,3405938.5,3409207.5,3405945.5,3401369.5,3406093.5,3409705.5,3408851.5,3416161.0,3408851.5,3409705.5,3406093.5,3401369.5,3405945.5,3409207.5,3405938.5,3407837.0,3407063.5,3402571.5,3402373.0,3397465.0,3404091.5,3404808.0,3403325.0,3402407.0,3404140.5,3396087.5,3393003.5,3397126.0,3392942.0,3397798.5,3399823.0,3398409.5,3394851.5,3391228.0
3355279.0,3360234.5,3363507.5,3359536.5,3359751.0,3356646.0,3360499.0,3359639.5,3359251.5,3361758.5,3361482.5,3361248.5,3364421.0,3363526.0,3362373.0,3362850.5,3365861.0,3369212.0,3360875.0,3357373.0,3352393.0,3356007.0,3359848.0,3362575.5,3361959.0,3359342.5,3362137.0,3362928.0,3362137.0,3359342.5,3361959.0,3362575.5,3359848.0,3356007.0,3352393.0,3357373.0,3360875.0,3369212.0,3365861.0,3362850.5,3362373.0,3363526.0,3364421.0,3361248.5,3361482.5,3361758.5,3359251.5,3359639.5,3360499.0,3356646.0,3359751.0,3359536.5,3363507.5,3360234.5
3326034.0,3328665.0,3328241.5,3334047.5,3338548.5,3339429.5,3341585.5,3344493.0,3348757.0,3351282.0,3356256.0,3359631.5,3361219.0,3361486.0,3363199.0,3363743.5,3365955.5,3368336.0,3369002.0,3374876.0,3377820.5,3379201.5,3380846.5,3389669.5,3391869.5,3392643.0,3401011.5,3401374.0,3401011.5,3392643.0,3391869.5,3389669.5,3380846.5,3379201.5,3377820.5,3374876.0,3369002.0,3368336.0,3365955.5,3363743.5,3363199.0,3361486.0,3361219.0,3359631.5,3356256.0,3351282.0,3348757.0,3344493.0,3341585.5,3339429.5,3338548.5,3334047.5,3328241.5,3328665.0
3251568.0,3253946.0,3257874.5,3261674.0,3258160.5,3259834.5,3263446.0,3266322.0,3267817.5,3266815.5,3268758.0,3268773.5,3266880.5,3270604.0,3274233.0,3272540.0,3268485.5,3263946.5,3266258.0,3262729.5,3262275.0,3262285.5,3261690.0,3259038.5,3259963.0,3261410.5,3264165.5,3263210.0,3264165.5,3261410.5,3259963.0,3259038.5,3261690.0,3262285.5,3262275.0,3262729.5,3266258.0,3263946.5,3268485.5,3272540.0,3274233.0,3270604.0,3266880.5,3268773.5,3268758.0,3266815.5,3267817.5,3266322.0,3263446.0,3259834.5,3258160.5,3261674.0,3257874.5,3253946.0
3137864.0,3138206.0,3139101.0,3141305.0,3149528.5,3150917.0,3148172.0,3150314.5,3148853.0,3150140.0,3151201.5,3150614.5,3154918.0,3154392.0,3152160.5,3151207.5,3151324.5,3147273.5,3139890.0,3141451.0,3148054.0,3147255.5,3146714.0,3150316.0,3149355.5,3148713.0,3150974.5,3147045.0,3150974.5,3148713.0,3149355.5,3150316.0,3146714.0,3147255.5,3148054.0,3141451.0,3139890.0,3147273.5,3151324.5,3151207.5,3152160.5,3154392.0,3154918.0,3150614.5,3151201.5,3150140.0,3148853.0,3150314.5,3148172.0,3150917.0,3149528.5,3141305.0,3139101.0,3138206.0
