index,bin_size,m12,m23,m34,m13,m24,m14,m12_err,m23_err,m34_err,m13_err,m24_err,m14_err,corr12,corr23,corr34,corr13,corr24,corr14,corr12_err,corr23_err,corr34_err,corr13_err,corr24_err,corr14_err
1630,1,0.159409542973399,,,,,,0.06008627736530803,,,,,,6.273150159942885,,,,,,2.3645399982575306,,,,,
1630,2,0.15942503300493419,,,,,,0.06139066068548177,,,,,,6.272540649052587,,,,,,2.4154011911665147,,,,,
1630,4,0.16101890234059005,,,,,,0.058613575862905824,,,,,,6.210450980995897,,,,,,2.260708118277233,,,,,
1630,8,0.16018141774301484,,,,,,0.05822743606802658,,,,,,6.242921395566233,,,,,,2.269360026649533,,,,,
1630,16,0.15972311943992248,,,,,,0.06103835359568007,,,,,,6.260834395837951,,,,,,2.3925842733173854,,,,,
1630,32,0.16307268937258879,,,,,,0.05008864953444457,,,,,,6.132234673061644,,,,,,1.883548708147965,,,,,
