index,bin_size,m,n,a,b,corr
174,1,0.000013414249379243229,24.0,953188950593.3336,-953188950514.4851,74547.59276708895
174,2,0.000013984283909700942,24.0,878517360060.2516,-878517359975.839,71508.84567684562
174,4,0.000027759275662881942,24.0,223183893022.7526,-223183892939.37024,36023.99472321753
174,8,9.363796843024693e-6,24.0,1960613865602.3608,-1960613865521.099,106794.28620292236
174,16,-3.6910128369294313e-7,24.0,1263040542892411.0,-1263040542892327.8,-2709283.451942432
174,32,8.236901861596874e-6,24.0,2533576734975.0493,-2533576734896.763,121404.87003521633
