265753.0,266483.5,268056.0,270087.0,272170.5,273535.0,276047.5,276241.5,276465.0,276241.5,276047.5,273535.0,272170.5,270087.0,268056.0,266483.5
269930.0,271573.5,273528.5,273519.5,272747.0,271946.0,273220.5,275260.0,275520.0,275260.0,273220.5,271946.0,272747.0,273519.5,273528.5,271573.5
265377.0,268170.0,271368.0,272405.0,275281.0,277959.0,280468.0,281230.0,280889.0,281230.0,280468.0,277959.0,275281.0,272405.0,271368.0,268170.0
268687.0,272299.5,277256.0,280676.0,281704.5,278877.5,275271.5,274586.5,272802.0,274586.5,275271.5,278877.5,281704.5,280676.0,277256.0,272299.5
274187.0,275871.5,276877.5,277865.5,278201.0,277240.0,277166.5,276337.0,276267.0,276337.0,277166.5,277240.0,278201.0,277865.5,276877.5,275871.5
272521.0,275846.5,278501.0,282570.5,288020.0,292829.0,297967.0,300487.5,302688.0,300487.5,297967.0,292829.0,288020.0,282570.5,278501.0,275846.5
255968.0,260671.5,266487.0,270493.5,270631.5,274086.0,273954.5,272450.0,269642.0,272450.0,273954.5,274086.0,270631.5,270493.5,266487.0,260671.5
258273.0,261704.5,261349.0,262796.0,263960.0,262821.5,264113.5,265350.0,265476.0,265350.0,264113.5,262821.5,263960.0,262796.0,261349.0,261704.5
269971.0,271704.5,272409.5,273479.0,274764.0,275181.5,276038.5,275659.0,275869.0,275659.0,276038.5,275181.5,274764.0,273479.0,272409.5,271704.5
259456.0,265259.0,266817.0,264713.5,266190.5,264765.5,266558.0,269273.0,267427.0,269273.0,266558.0,264765.5,266190.5,264713.5,266817.0,265259.0
262563.0,264079.5,265446.5,266313.0,268454.5,269805.0,270127.5,270080.5,270344.0,270080.5,270127.5,269805.0,268454.5,266313.0,265446.5,264079.5
263687.0,267195.0,268529.5,270889.0,275325.0,279721.0,282826.5,284194.0,283283.0,284194.0,282826.5,279721.0,275325.0,270889.0,268529.5,267195.0
259127.0,261579.0,263677.5,265244.0,271005.5,273360.0,276389.5,279667.5,278191.0,279667.5,276389.5,273360.0,271005.5,265244.0,263677.5,261579.0
257346.0,258945.5,258780.5,259900.5,260721.5,260546.5,262137.5,262463.5,262103.0,262463.5,262137.5,260546.5,260721.5,259900.5,258780.5,258945.5
271972.0,274495.5,275443.5,276305.5,276169.0,277201.0,279461.0,278727.0,279551.0,278727.0,279461.0,277201.0,276169.0,276305.5,275443.5,274495.5
262577.0,265059.0,265959.0,264123.5,265593.5,266012.5,264859.0,266455.0,267848.0,266455.0,264859.0,266012.5,265593.5,264123.5,265959.0,265059.0
279345.0,279503.0,280575.0,280719.5,281918.5,281618.0,281679.0,282716.5,282540.0,282716.5,281679.0,281618.0,281918.5,280719.5,280575.0,279503.0
269693.0,270436.0,270122.0,271240.5,272863.0,275377.0,274691.0,274932.5,274487.0,274932.5,274691.0,275377.0,272863.0,271240.5,270122.0,270436.0
274275.0,275586.0,276831.0,277415.0,278342.0,279710.5,281816.0,282001.5,280625.0,282001.5,281816.0,279710.5,278342.0,277415.0,276831.0,275586.0
269012.0,269610.0,271850.5,272065.5,273011.0,273341.5,275386.0,274495.0,275661.0,274495.0,275386.0,273341.5,273011.0,272065.5,271850.5,269610.0
261318.0,261438.5,263115.5,265025.5,265998.5,267362.5,268702.5,270901.0,271512.0,270901.0,268702.5,267362.5,265998.5,265025.5,263115.5,261438.5
276493.0,279254.5,279675.0,280284.5,281486.0,281306.0,281342.5,282436.0,282762.0,282436.0,281342.5,281306.0,281486.0,280284.5,279675.0,279254.5
260454.0,262771.5,263150.5,263506.0,264770.5,265189.5,265942.5,265599.0,267335.0,265599.0,265942.5,265189.5,264770.5,263506.0,263150.5,262771.5
279147.0,280335.0,279695.0,279080.0,279026.5,279400.0,280467.5,281240.0,281289.0,281240.0,280467.5,279400.0,279026.5,279080.0,279695.0,280335.0
287269.0,289970.0,292768.0,291531.0,292855.5,295598.0,296642.5,297207.0,299055.0,297207.0,296642.5,295598.0,292855.5,291531.0,292768.0,289970.0
254412.0,256627.5,259464.5,262869.5,263218.0,262463.0,260518.0,259148.0,260441.0,259148.0,260518.0,262463.0,263218.0,262869.5,259464.5,256627.5
275763.0,276980.5,276141.0,277350.0,277377.5,276468.5,278446.5,278156.5,277734.0,278156.5,278446.5,276468.5,277377.5,277350.0,276141.0,276980.5
276876.0,277804.5,279433.5,281113.5,281388.5,280593.0,280434.0,279284.0,279006.0,279284.0,280434.0,280593.0,281388.5,281113.5,279433.5,277804.5
282065.0,283056.5,282746.5,284172.0,284709.5,283396.5,283129.5,283009.0,284328.0,283009.0,283129.5,283396.5,284709.5,284172.0,282746.5,283056.5
247497.0,249757.5,253343.5,255466.0,258420.5,257923.0,257435.5,257309.5,255624.0,257309.5,257435.5,257923.0,258420.5,255466.0,253343.5,249757.5
288250.0,291127.0,294477.0,294254.5,294648.5,297782.5,300858.5,301054.0,299714.0,301054.0,300858.5,297782.5,294648.5,294254.5,294477.0,291127.0
270086.0,270082.0,270585.5,271417.0,273119.0,271994.5,272196.0,272163.5,272747.0,272163.5,272196.0,271994.5,273119.0,271417.0,270585.5,270082.0
279631.0,282663.5,283492.5,285182.5,287350.0,288205.5,291629.5,292351.0,291546.0,292351.0,291629.5,288205.5,287350.0,285182.5,283492.5,282663.5
275105.0,279917.5,284396.0,289451.5,295341.0,298857.0,302561.5,304957.0,306620.0,304957.0,302561.5,298857.0,295341.0,289451.5,284396.0,279917.5
253738.0,255417.5,255749.0,256438.0,256775.0,255971.0,255693.5,255149.5,255427.0,255149.5,255693.5,255971.0,256775.0,256438.0,255749.0,255417.5
279471.0,282258.0,285604.0,283403.0,285681.5,286000.5,287136.5,286174.5,284157.0,286174.5,287136.5,286000.5,285681.5,283403.0,285604.0,282258.0
269654.0,270480.0,271288.5,274793.0,274938.0,278036.0,278899.0,279794.0,279649.0,279794.0,278899.0,278036.0,274938.0,274793.0,271288.5,270480.0
288127.0,290474.0,291388.0,291031.5,292221.0,291361.0,290588.0,290227.5,289935.0,290227.5,290588.0,291361.0,292221.0,291031.5,291388.0,290474.0
267773.0,269317.0,269734.5,270575.5,270938.0,270918.0,269841.5,269849.5,269815.0,269849.5,269841.5,270918.0,270938.0,270575.5,269734.5,269317.0
289273.0,289653.5,291849.0,293194.0,291584.5,290529.0,290074.0,291391.5,292108.0,291391.5,290074.0,290529.0,291584.5,293194.0,291849.0,289653.5
242994.0,245011.0,245497.5,246584.5,246915.5,246950.0,245670.5,245492.0,244406.0,245492.0,245670.5,246950.0,246915.5,246584.5,245497.5,245011.0
289100.0,290583.0,292893.0,293759.0,295365.0,294969.5,294754.0,292722.5,293664.0,292722.5,294754.0,294969.5,295365.0,293759.0,292893.0,290583.0
