2963814.0,2971174.0,2970193.0,2972504.5,2975723.0,2982038.5,2978893.5,2982495.5,2978780.0,2972128.5,2973371.5,2973868.0,2975603.0,2977638.5,2977987.0,2975988.5,2983265.0,2981282.5,2982228.5,2986885.0,2993794.5,2992677.5,2994609.5,2991834.5,2985645.0,2988669.5,2986186.0,2979351.0,2986186.0,2988669.5,2985645.0,2991834.5,2994609.5,2992677.5,2993794.5,2986885.0,2982228.5,2981282.5,2983265.0,2975988.5,2977987.0,2977638.5,2975603.0,2973868.0,2973371.5,2972128.5,2978780.0,2982495.5,2978893.5,2982038.5,2975723.0,2972504.5,2970193.0,2971174.0
2764284.0,2765295.0,2768004.5,2774367.5,2772434.5,2771840.5,2773666.5,2777992.5,2777872.5,2778291.0,2781820.5,2779714.0,2781881.5,2782015.0,2786603.0,2784579.5,2784788.0,2786997.0,2785663.5,2788015.0,2789147.5,2787770.5,2786461.5,2783107.5,2787170.5,2786543.0,2783810.0,2783648.0,2783810.0,2786543.0,2787170.5,2783107.5,2786461.5,2787770.5,2789147.5,2788015.0,2785663.5,2786997.0,2784788.0,2784579.5,2786603.0,2782015.0,2781881.5,2779714.0,2781820.5,2778291.0,2777872.5,2777992.5,2773666.5,2771840.5,2772434.5,2774367.5,2768004.5,2765295.0
2770722.0,2774295.0,2775820.0,2777037.0,2781720.0,2779840.0,2777030.5,2776589.5,2773552.5,2772914.5,2776271.5,2777718.0,2779016.5,2779280.5,2779234.0,2774330.5,2777220.0,2777796.5,2777019.5,2776538.0,2776040.5,2778438.0,2777937.0,2774220.5,2773054.0,2770088.0,2765573.0,2765928.0,2765573.0,2770088.0,2773054.0,2774220.5,2777937.0,2778438.0,2776040.5,2776538.0,2777019.5,2777796.5,2777220.0,2774330.5,2779234.0,2779280.5,2779016.5,2777718.0,2776271.5,2772914.5,2773552.5,2776589.5,2777030.5,2779840.0,2781720.0,2777037.0,2775820.0,2774295.0
2793467.0,2799071.0,2796185.0,2799327.0,2803872.5,2804146.5,2809491.5,2811395.5,2817611.5,2818373.5,2823689.5,2826387.5,2828038.5,2829501.5,2824516.5,2829144.5,2830613.5,2829057.5,2827584.0,2824880.0,2830754.5,2828969.0,2829390.0,2827244.0,2833314.0,2831135.5,2826086.0,2833373.0,2826086.0,2831135.5,2833314.0,2827244.0,2829390.0,2828969.0,2830754.5,2824880.0,2827584.0,2829057.5,2830613.5,2829144.5,2824516.5,2829501.5,2828038.5,2826387.5,2823689.5,2818373.5,2817611.5,2811395.5,2809491.5,2804146.5,2803872.5,2799327.0,2796185.0,2799071.0
2863499.0,2867369.0,2865333.0,2862994.5,2865384.0,2870064.5,2868727.5,2869169.5,2869235.5,2873374.5,2873596.0,2871849.5,2871399.5,2869257.5,2872205.0,2873072.0,2872091.0,2873123.5,2876883.0,2878789.0,2878346.0,2876619.5,2878430.0,2877603.5,2875028.5,2876084.0,2880181.5,2876531.0,2880181.5,2876084.0,2875028.5,2877603.5,2878430.0,2876619.5,2878346.0,2878789.0,2876883.0,2873123.5,2872091.0,2873072.0,2872205.0,2869257.5,2871399.5,2871849.5,2873596.0,2873374.5,2869235.5,2869169.5,2868727.5,2870064.5,2865384.0,2862994.5,2865333.0,2867369.0
2786118.0,2786102.0,2788362.0,2794192.5,2797473.0,2797056.5,2798322.5,2793625.0,2792593.5,2790505.0,2786236.5,2788901.0,2790957.0,2795326.5,2797474.5,2797428.0,2798868.5,2798147.0,2796471.5,2792583.5,2791740.0,2789856.0,2789539.5,2793905.0,2794098.5,2796183.0,2795500.0,2794754.0,2795500.0,2796183.0,2794098.5,2793905.0,2789539.5,2789856.0,2791740.0,2792583.5,2796471.5,2798147.0,2798868.5,2797428.0,2797474.5,2795326.5,2790957.0,2788901.0,2786236.5,2790505.0,2792593.5,2793625.0,2798322.5,2797056.5,2797473.0,2794192.5,2788362.0,2786102.0
2785301.0,2789678.0,2792027.0,2794577.5,2799621.0,2803692.5,2809211.5,2808121.5,2806033.0,2802700.0,2810100.5,2816095.5,2818177.5,2821794.5,2827838.0,2836343.0,2834855.0,2838596.0,2838149.0,2837107.0,2832620.5,2831100.5,2833211.5,2833385.0,2839790.5,2844736.5,2844143.0,2842188.0,2844143.0,2844736.5,2839790.5,2833385.0,2833211.5,2831100.5,2832620.5,2837107.0,2838149.0,2838596.0,2834855.0,2836343.0,2827838.0,2821794.5,2818177.5,2816095.5,2810100.5,2802700.0,2806033.0,2808121.5,2809211.5,2803692.5,2799621.0,2794577.5,2792027.0,2789678.0
2825145.0,2831790.0,2832930.0,2831826.0,2833243.0,2835219.5,2839503.5,2839313.5,2836479.5,2837209.0,2842221.0,2840002.5,2841911.5,2845589.5,2850671.0,2852252.5,2851853.5,2856844.5,2854149.0,2857864.5,2856741.0,2854815.5,2860592.5,2858827.0,2861448.0,2861929.5,2861992.0,2862833.0,2861992.0,2861929.5,2861448.0,2858827.0,2860592.5,2854815.5,2856741.0,2857864.5,2854149.0,2856844.5,2851853.5,2852252.5,2850671.0,2845589.5,2841911.5,2840002.5,2842221.0,2837209.0,2836479.5,2839313.5,2839503.5,2835219.5,2833243.0,2831826.0,2832930.0,2831790.0
2826851.0,2830848.5,2828989.0,2828288.0,2829699.0,2832824.0,2837071.0,2836102.5,2836769.0,2839637.0,2840427.0,2839584.0,2835555.0,2835775.0,2839105.0,2841344.5,2841846.0,2845702.0,2844123.0,2851521.5,2849051.5,2846892.0,2848093.5,2846413.5,2849943.0,2850563.0,2849248.5,2853769.0,2849248.5,2850563.0,2849943.0,2846413.5,2848093.5,2846892.0,2849051.5,2851521.5,2844123.0,2845702.0,2841846.0,2841344.5,2839105.0,2835775.0,2835555.0,2839584.0,2840427.0,2839637.0,2836769.0,2836102.5,2837071.0,2832824.0,2829699.0,2828288.0,2828989.0,2830848.5
2791548.0,2789699.5,2790286.5,2796810.0,2797342.0,2796774.0,2795375.5,2796959.5,2799893.5,2802292.0,2805241.0,2804966.0,2805322.0,2810849.0,2810921.0,2813009.5,2823654.0,2820225.0,2819335.0,2825613.0,2823733.5,2827403.5,2828685.5,2826594.5,2830906.5,2830836.5,2828793.0,2831074.0,2828793.0,2830836.5,2830906.5,2826594.5,2828685.5,2827403.5,2823733.5,2825613.0,2819335.0,2820225.0,2823654.0,2813009.5,2810921.0,2810849.0,2805322.0,2804966.0,2805241.0,2802292.0,2799893.5,2796959.5,2795375.5,2796774.0,2797342.0,2796810.0,2790286.5,2789699.5
