1,398.47127590947554,399.8824599983012,400.77348952779766,403.94123769563413,410.985715668512,420.39496112321,435.11891635031435,442.03361296840785,444.5983579898933,442.03361296840785,435.11891635031435,420.39496112321,410.985715668512,403.94123769563413,400.77348952779766,399.8824599983012
2,366.2952404093195,366.34606454078096,364.67630388325483,366.3333083004596,372.6093915205726,378.3845307177653,386.72753898496114,392.6480053021635,397.0373134760685,392.6480053021635,386.72753898496114,378.3845307177653,372.6093915205726,366.3333083004596,364.67630388325483,366.34606454078096
4,382.035497429492,378.34385476242556,375.60841132151955,375.4585514805298,381.8377955377557,387.99576802670356,397.69940492403293,404.6071469297813,405.2632299399655,404.6071469297813,397.69940492403293,387.99576802670356,381.8377955377557,375.4585514805298,375.60841132151955,378.34385476242556
8,411.3780765085781,404.70773792219825,403.712371954172,408.59714271130264,412.1100817887397,421.3965621881559,439.9928735902254,453.21822173419554,458.7714611968368,453.21822173419554,439.9928735902254,421.3965621881559,412.1100817887397,408.59714271130264,403.712371954172,404.70773792219825
16,447.29952400760817,438.41950244246925,448.2601594600734,461.6564779471105,461.3798789501727,465.098927255523,481.9819309055937,486.92839369599375,493.96778925107526,486.92839369599375,481.9819309055937,465.098927255523,461.3798789501727,461.6564779471105,448.2601594600734,438.41950244246925
32,315.6011280508102,314.01657474810963,332.80424694585275,344.5790939742391,354.3334846316905,372.25638895224074,387.8718591403558,391.7280195623782,394.95367035812154,391.7280195623782,387.8718591403558,372.25638895224074,354.3334846316905,344.5790939742391,332.80424694585275,314.01657474810963
