1,1337737.2384726563,1339662.2639946288,1341456.2351831056,1343281.67046875,1345026.1606342774,1346699.010803711,1348106.9562807616,1349269.7996118164,1350302.1180253907,1351298.1221040038,1352230.2638740235,1352895.8313686524,1353637.6968725587,1353960.645192871,1354355.7282958985,1354634.898604004,1354985.9667006836,1355147.6091137696,1355239.6302539064,1355147.6091137696,1354985.9667006836,1354634.898604004,1354355.7282958985,1353960.645192871,1353637.6968725587,1352895.8313686524,1352230.2638740235,1351298.1221040038,1350302.1180253907,1349269.7996118164,1348106.9562807616,1346699.010803711,1345026.1606342774,1343281.67046875,1341456.2351831056,1339662.2639946288
2,1337652.2087861327,1339574.846938965,1341370.9820683594,1343197.846220703,1344942.0500083007,1346613.6365737305,1348015.6847661133,1349174.7957700195,1350206.0544135743,1351207.1509892577,1352134.8111235353,1352796.3356347657,1353533.9988349609,1353858.8542836914,1354254.5911860352,1354535.0226469727,1354883.6973359375,1355043.3234238282,1355132.4061865234,1355043.3234238282,1354883.6973359375,1354535.0226469727,1354254.5911860352,1353858.8542836914,1353533.9988349609,1352796.3356347657,1352134.8111235353,1351207.1509892577,1350206.0544135743,1349174.7957700195,1348015.6847661133,1346613.6365737305,1344942.0500083007,1343197.846220703,1341370.9820683594,1339574.846938965
4,1337671.1017128907,1339595.315135742,1341395.8453217773,1343222.90178125,1344964.3690556642,1346637.0291308593,1348037.3731503906,1349200.3493388672,1350232.3397578124,1351228.5989038085,1352158.5201230468,1352820.9037226562,1353558.5232211915,1353880.6852368163,1354276.5614731445,1354552.0198017578,1354896.0610185547,1355057.9392167968,1355146.7571513671,1355057.9392167968,1354896.0610185547,1354552.0198017578,1354276.5614731445,1353880.6852368163,1353558.5232211915,1352820.9037226562,1352158.5201230468,1351228.5989038085,1350232.3397578124,1349200.3493388672,1348037.3731503906,1346637.0291308593,1344964.3690556642,1343222.90178125,1341395.8453217773,1339595.315135742
8,1337673.0983427735,1339600.2108320312,1341396.4083754884,1343223.775642578,1344965.5835351562,1346637.1870825195,1348039.8845371094,1349201.2674394532,1350227.3702045898,1351225.2801362304,1352150.94625,1352813.7071328126,1353548.9394799804,1353872.2440922852,1354270.1321103515,1354548.4282475587,1354892.1680126954,1355052.210425293,1355139.770786133,1355052.210425293,1354892.1680126954,1354548.4282475587,1354270.1321103515,1353872.2440922852,1353548.9394799804,1352813.7071328126,1352150.94625,1351225.2801362304,1350227.3702045898,1349201.2674394532,1348039.8845371094,1346637.1870825195,1344965.5835351562,1343223.775642578,1341396.4083754884,1339600.2108320312
16,1337736.3327099609,1339667.4983051757,1341461.9905,1343288.9871450195,1345031.6182851563,1346706.0109375,1348105.287390625,1349269.3046044922,1350297.3285932618,1351296.4559990235,1352223.6126503907,1352886.314713379,1353621.2018837892,1353943.3839052734,1354336.8064501954,1354614.8611777343,1354961.1691118164,1355120.9571635742,1355213.4469033203,1355120.9571635742,1354961.1691118164,1354614.8611777343,1354336.8064501954,1353943.3839052734,1353621.2018837892,1352886.314713379,1352223.6126503907,1351296.4559990235,1350297.3285932618,1349269.3046044922,1348105.287390625,1346706.0109375,1345031.6182851563,1343288.9871450195,1341461.9905,1339667.4983051757
32,1337689.8943828125,1339618.3081679686,1341410.6062197266,1343236.5452841797,1344976.7339785157,1346652.1806586913,1348054.7721962892,1349221.1899995117,1350254.5614125975,1351254.9563061523,1352183.4345874023,1352845.7161533204,1353583.7464780274,1353903.6737480469,1354300.796607422,1354577.108071289,1354920.2388349609,1355079.4294658203,1355169.4088945312,1355079.4294658203,1354920.2388349609,1354577.108071289,1354300.796607422,1353903.6737480469,1353583.7464780274,1352845.7161533204,1352183.4345874023,1351254.9563061523,1350254.5614125975,1349221.1899995117,1348054.7721962892,1346652.1806586913,1344976.7339785157,1343236.5452841797,1341410.6062197266,1339618.3081679686
