index,bin_size,m12,m23,m34,m13,m24,m14,m12_err,m23_err,m34_err,m13_err,m24_err,m14_err,corr12,corr23,corr34,corr13,corr24,corr14,corr12_err,corr23_err,corr34_err,corr13_err,corr24_err,corr14_err
824,1,0.07669305726773103,,,,,,0.06882739899166603,,,,,,13.03898991155168,,,,,,11.701707991086666,,,,,
824,2,0.07232429636533588,,,,,,0.06629467110469162,,,,,,13.826612220997525,,,,,,12.673897372646547,,,,,
824,4,0.07268953081140156,,,,,,0.06440248563610398,,,,,,13.757139285911407,,,,,,12.188742386487114,,,,,
824,8,0.07208809207433338,,,,,,0.06323471922585636,,,,,,13.87191658462612,,,,,,12.168261430040692,,,,,
824,16,0.07174256187625845,,,,,,0.06381059558477488,,,,,,13.93872721920357,,,,,,12.397640428358217,,,,,
824,32,0.07691708351029508,,,,,,0.06899525378716868,,,,,,13.00101296568471,,,,,,11.662015096264353,,,,,
