6284631.0,6294763.5,6292078.5,6296642.0,6297024.0,6297058.5,6305041.0,6306700.5,6306863.0,6317484.5,6322762.5,6328145.0,6338627.5,6341587.5,6347421.0,6352027.5,6362613.0,6376636.5,6380498.5,6394183.0,6395905.5,6408433.0,6417930.5,6420024.0,6432305.5,6438157.5,6440443.5,6450787.5,6459911.0,6468771.5,6471092.5,6471956.0,6475117.0,6475325.0,6483093.0,6486839.5,6488681.0,6492112.0,6497720.5,6492401.5,6502014.0,6502014.0,6492401.5,6497720.5,6492112.0,6488681.0,6486839.5,6483093.0,6475325.0,6475117.0,6471956.0,6471092.5,6468771.5,6459911.0,6450787.5,6440443.5,6438157.5,6432305.5,6420024.0,6417930.5,6408433.0,6395905.5,6394183.0,6380498.5,6376636.5,6362613.0,6352027.5,6347421.0,6341587.5,6338627.5,6328145.0,6322762.5,6317484.5,6306863.0,6306700.5,6305041.0,6297058.5,6297024.0,6296642.0,6292078.5,6294763.5
6126562.0,6125721.0,6124924.5,6129220.0,6132968.0,6136514.0,6141142.0,6137208.0,6139922.0,6138394.5,6137279.0,6142785.0,6142843.5,6145180.5,6145643.5,6144221.5,6145917.5,6143651.5,6145368.5,6144820.0,6145101.0,6145493.5,6137883.0,6139064.0,6143439.5,6142661.5,6143932.5,6140352.0,6138527.5,6147223.5,6140822.5,6150110.5,6151926.0,6155458.5,6156353.5,6161283.0,6165444.5,6165604.5,6166798.5,6166771.5,6168035.5,6168035.5,6166771.5,6166798.5,6165604.5,6165444.5,6161283.0,6156353.5,6155458.5,6151926.0,6150110.5,6140822.5,6147223.5,6138527.5,6140352.0,6143932.5,6142661.5,6143439.5,6139064.0,6137883.0,6145493.5,6145101.0,6144820.0,6145368.5,6143651.5,6145917.5,6144221.5,6145643.5,6145180.5,6142843.5,6142785.0,6137279.0,6138394.5,6139922.0,6137208.0,6141142.0,6136514.0,6132968.0,6129220.0,6124924.5,6125721.0
5803958.0,5807659.0,5804338.5,5805000.5,5807218.5,5807056.5,5808911.5,5804747.5,5804256.0,5804973.5,5809063.5,5813876.0,5813712.0,5813649.0,5808884.0,5806268.5,5811849.0,5816527.5,5818328.5,5817605.5,5813568.0,5812104.0,5816524.5,5821165.5,5818710.0,5822845.0,5815773.5,5816000.5,5814962.0,5813013.5,5817099.5,5814838.5,5812602.0,5817642.5,5818394.5,5822819.5,5820366.0,5826911.5,5823037.0,5825083.0,5824443.0,5824443.0,5825083.0,5823037.0,5826911.5,5820366.0,5822819.5,5818394.5,5817642.5,5812602.0,5814838.5,5817099.5,5813013.5,5814962.0,5816000.5,5815773.5,5822845.0,5818710.0,5821165.5,5816524.5,5812104.0,5813568.0,5817605.5,5818328.5,5816527.5,5811849.0,5806268.5,5808884.0,5813649.0,5813712.0,5813876.0,5809063.5,5804973.5,5804256.0,5804747.5,5808911.5,5807056.5,5807218.5,5805000.5,5804338.5,5807659.0
6050216.0,6044836.5,6048790.0,6051796.0,6050492.5,6052527.0,6053170.0,6050075.0,6049283.5,6048284.5,6048871.0,6050521.5,6055242.5,6053121.5,6057091.0,6061039.0,6054200.0,6050625.0,6049688.0,6050750.5,6054546.0,6050642.5,6048206.0,6050765.0,6047608.5,6051401.5,6055351.5,6050159.0,6052377.5,6050975.0,6049428.0,6048653.0,6048626.0,6045129.5,6046040.5,6046788.5,6045425.0,6046401.0,6047035.0,6049699.5,6052711.5,6052711.5,6049699.5,6047035.0,6046401.0,6045425.0,6046788.5,6046040.5,6045129.5,6048626.0,6048653.0,6049428.0,6050975.0,6052377.5,6050159.0,6055351.5,6051401.5,6047608.5,6050765.0,6048206.0,6050642.5,6054546.0,6050750.5,6049688.0,6050625.0,6054200.0,6061039.0,6057091.0,6053121.5,6055242.5,6050521.5,6048871.0,6048284.5,6049283.5,6050075.0,6053170.0,6052527.0,6050492.5,6051796.0,6048790.0,6044836.5
5722161.0,5724378.5,5722796.5,5727994.0,5731696.5,5730056.0,5727078.0,5727974.5,5727628.0,5725998.5,5722246.5,5719648.0,5721358.0,5717604.0,5718041.0,5716790.0,5721310.5,5717213.5,5717680.0,5720387.5,5722367.0,5721247.0,5723139.0,5725092.5,5725485.0,5725040.0,5723515.0,5721191.5,5719394.0,5722808.0,5722686.5,5721549.5,5720542.5,5722331.0,5726996.0,5732855.5,5730915.0,5723930.5,5724141.0,5727995.5,5719711.0,5719711.0,5727995.5,5724141.0,5723930.5,5730915.0,5732855.5,5726996.0,5722331.0,5720542.5,5721549.5,5722686.5,5722808.0,5719394.0,5721191.5,5723515.0,5725040.0,5725485.0,5725092.5,5723139.0,5721247.0,5722367.0,5720387.5,5717680.0,5717213.5,5721310.5,5716790.0,5718041.0,5717604.0,5721358.0,5719648.0,5722246.5,5725998.5,5727628.0,5727974.5,5727078.0,5730056.0,5731696.5,5727994.0,5722796.5,5724378.5
5769110.0,5773168.5,5776075.0,5779005.0,5782384.5,5778258.5,5782258.0,5778970.0,5783356.5,5786837.5,5781729.0,5788211.0,5788124.5,5788926.0,5789419.0,5793243.0,5800424.5,5803605.5,5795674.0,5796532.5,5797452.0,5795200.5,5794529.0,5794241.5,5799195.0,5797626.5,5800591.5,5800268.0,5797233.5,5789645.0,5788337.0,5791927.5,5800687.0,5795844.5,5797690.0,5800240.5,5799246.5,5795523.5,5797140.5,5795195.0,5795733.0,5795733.0,5795195.0,5797140.5,5795523.5,5799246.5,5800240.5,5797690.0,5795844.5,5800687.0,5791927.5,5788337.0,5789645.0,5797233.5,5800268.0,5800591.5,5797626.5,5799195.0,5794241.5,5794529.0,5795200.5,5797452.0,5796532.5,5795674.0,5803605.5,5800424.5,5793243.0,5789419.0,5788926.0,5788124.5,5788211.0,5781729.0,5786837.5,5783356.5,5778970.0,5782258.0,5778258.5,5782384.5,5779005.0,5776075.0,5773168.5
5831034.0,5829426.0,5824002.5,5820041.5,5823267.5,5827095.5,5829066.5,5823990.0,5823614.5,5822708.0,5819138.0,5815778.0,5816042.5,5817823.0,5819967.0,5815931.0,5815188.5,5813177.0,5811670.5,5810044.5,5809736.0,5805947.0,5806960.0,5810644.5,5811840.5,5817694.0,5811609.5,5815655.0,5824903.0,5823651.5,5821660.5,5817822.0,5815466.5,5820712.5,5818169.0,5815950.0,5819922.5,5817645.0,5822772.0,5822167.0,5817627.0,5817627.0,5822167.0,5822772.0,5817645.0,5819922.5,5815950.0,5818169.0,5820712.5,5815466.5,5817822.0,5821660.5,5823651.5,5824903.0,5815655.0,5811609.5,5817694.0,5811840.5,5810644.5,5806960.0,5805947.0,5809736.0,5810044.5,5811670.5,5813177.0,5815188.5,5815931.0,5819967.0,5817823.0,5816042.5,5815778.0,5819138.0,5822708.0,5823614.5,5823990.0,5829066.5,5827095.5,5823267.5,5820041.5,5824002.5,5829426.0
5821997.0,5820155.0,5823977.5,5823551.5,5825839.5,5821379.5,5828683.5,5831231.5,5828740.5,5832471.0,5834930.0,5837512.5,5840004.5,5843432.0,5841674.0,5839859.5,5843467.0,5841253.0,5836807.0,5833899.5,5828083.0,5829641.0,5831962.5,5830720.0,5831375.0,5826499.5,5826736.0,5828168.0,5830963.5,5832745.0,5829833.5,5826166.0,5830040.5,5834621.0,5829577.5,5828311.0,5830241.5,5828501.5,5829848.0,5835835.5,5832459.5,5832459.5,5835835.5,5829848.0,5828501.5,5830241.5,5828311.0,5829577.5,5834621.0,5830040.5,5826166.0,5829833.5,5832745.0,5830963.5,5828168.0,5826736.0,5826499.5,5831375.0,5830720.0,5831962.5,5829641.0,5828083.0,5833899.5,5836807.0,5841253.0,5843467.0,5839859.5,5841674.0,5843432.0,5840004.5,5837512.5,5834930.0,5832471.0,5828740.5,5831231.5,5828683.5,5821379.5,5825839.5,5823551.5,5823977.5,5820155.0
5723569.0,5728451.5,5731329.5,5734280.5,5740375.5,5739881.5,5743180.5,5742997.0,5745553.5,5748315.0,5754636.0,5759050.0,5757332.5,5758898.0,5754097.0,5757438.5,5753763.0,5757494.5,5760379.5,5759064.5,5761989.0,5758827.0,5756216.5,5756322.5,5752144.5,5753306.5,5753097.5,5749095.0,5754454.0,5750566.5,5748848.5,5749952.0,5750344.0,5750424.0,5752354.5,5751686.5,5757860.5,5752810.0,5745823.0,5752797.0,5754441.0,5754441.0,5752797.0,5745823.0,5752810.0,5757860.5,5751686.5,5752354.5,5750424.0,5750344.0,5749952.0,5748848.5,5750566.5,5754454.0,5749095.0,5753097.5,5753306.5,5752144.5,5756322.5,5756216.5,5758827.0,5761989.0,5759064.5,5760379.5,5757494.5,5753763.0,5757438.5,5754097.0,5758898.0,5757332.5,5759050.0,5754636.0,5748315.0,5745553.5,5742997.0,5743180.5,5739881.5,5740375.5,5734280.5,5731329.5,5728451.5
5814898.0,5824200.0,5824351.5,5829429.5,5822818.0,5823727.0,5827278.5,5826902.5,5825876.0,5829463.5,5829269.5,5834672.0,5825319.0,5823069.0,5827709.0,5834724.5,5838534.5,5832080.5,5826403.5,5833079.5,5834421.0,5835602.0,5829437.5,5825095.0,5828055.5,5833306.0,5837528.0,5828392.0,5831136.5,5832179.0,5832781.5,5832561.5,5827105.0,5831251.0,5827399.0,5823874.0,5823437.0,5822108.5,5825485.5,5826049.5,5825898.0,5825898.0,5826049.5,5825485.5,5822108.5,5823437.0,5823874.0,5827399.0,5831251.0,5827105.0,5832561.5,5832781.5,5832179.0,5831136.5,5828392.0,5837528.0,5833306.0,5828055.5,5825095.0,5829437.5,5835602.0,5834421.0,5833079.5,5826403.5,5832080.5,5838534.5,5834724.5,5827709.0,5823069.0,5825319.0,5834672.0,5829269.5,5829463.5,5825876.0,5826902.5,5827278.5,5823727.0,5822818.0,5829429.5,5824351.5,5824200.0
