1,585472.7271279297,587484.8764345703,589409.6486928711,590893.901918457,592390.9854941407,593638.097961914,594751.9401743164,595629.4101166992,596388.183425293,597125.6510742188,597506.9099541015,597755.8828652344,597831.3404179688,597755.8828652344,597506.9099541015,597125.6510742188,596388.183425293,595629.4101166992,594751.9401743164,593638.097961914,592390.9854941407,590893.901918457,589409.6486928711,587484.8764345703
2,585503.36425,587517.343090332,589445.269793457,590931.9428896485,592434.0427832031,593680.363105957,594796.2309941406,595673.7385014648,596433.9178237305,597170.0187231445,597542.5758125,597790.8130668945,597867.8077939453,597790.8130668945,597542.5758125,597170.0187231445,596433.9178237305,595673.7385014648,594796.2309941406,593680.363105957,592434.0427832031,590931.9428896485,589445.269793457,587517.343090332
4,585492.6106933594,587504.5872534179,589434.7380390625,590919.4825092773,592419.4889321289,593665.9128793945,594780.2568857422,595657.6452944336,596413.9339912109,597147.7356791992,597523.7029106446,597774.7353051758,597851.8173554688,597774.7353051758,597523.7029106446,597147.7356791992,596413.9339912109,595657.6452944336,594780.2568857422,593665.9128793945,592419.4889321289,590919.4825092773,589434.7380390625,587504.5872534179
8,585476.7889892578,587489.2636679688,589415.722762207,590901.8942543946,592402.8048969726,593647.7613041992,594761.3899125976,595637.2731166992,596393.3323725585,597126.6727172851,597502.1671879883,597750.7839672852,597827.9493251953,597750.7839672852,597502.1671879883,597126.6727172851,596393.3323725585,595637.2731166992,594761.3899125976,593647.7613041992,592402.8048969726,590901.8942543946,589415.722762207,587489.2636679688
16,585521.2569199218,587535.5460327149,589461.7774873046,590945.4233432617,592445.39346875,593691.4348012696,594807.6883588867,595681.6971845704,596440.1435727539,597175.8742358398,597552.9300512695,597802.2553793945,597878.8883027344,597802.2553793945,597552.9300512695,597175.8742358398,596440.1435727539,595681.6971845704,594807.6883588867,593691.4348012696,592445.39346875,590945.4233432617,589461.7774873046,587535.5460327149
32,585475.2234697265,587486.8666259765,589414.0888754883,590901.5885146485,592401.3455585937,593649.5353208007,594764.5581845703,595640.707578125,596398.2294204101,597132.2929814453,597507.9706762695,597759.9494765626,597835.6540693359,597759.9494765626,597507.9706762695,597132.2929814453,596398.2294204101,595640.707578125,594764.5581845703,593649.5353208007,592401.3455585937,590901.5885146485,589414.0888754883,587486.8666259765
