index,bin_size,m,n,a,b,corr
153,1,-2.629657995021686e-6,16.0,43097808938130.4,-43097808938156.76,-380277.58814763796
153,2,-0.00003630247927889815,16.0,225248942036.85168,-225248942066.02112,-27546.327960616134
153,4,-4.6610410340354225e-7,16.0,1368314402567491.5,-1368314402567519.0,-2145443.459299956
153,8,-0.000018345299166209724,16.0,882419265594.6626,-882419265624.2627,-54509.8769412223
153,16,-0.000022244105877330204,16.0,601856118078.8472,-601856118105.1417,-44955.729194722866
153,32,-3.569502772986851e-7,16.0,2332293716628991.0,-2332293716629019.0,-2801510.6405512905
