index,bin_size,m,n,a,b,corr
1715,1,0.15797588305361987,16.0,6405.626171459642,-6441.910245887017,6.330080140527412
1715,2,0.1581571245092452,16.0,6378.640277301199,-6413.322742475364,6.32282613320745
1715,4,0.1582321083499029,16.0,6377.841558880912,-6413.226899000117,6.319829840026357
1715,8,0.1564914439086133,16.0,6547.582834388683,-6582.953148072393,6.390125715652368
1715,16,0.15758730904899224,16.0,6446.81097318122,-6482.471098504783,6.345688660050096
1715,32,0.15527385422150833,16.0,6667.156600643251,-6701.827703008825,6.4402342880819745
