484736.0,484886.5,485670.0,487296.5,486461.5,485954.0,488101.5,487459.5,486714.0,486851.5,485779.0,485987.0,485594.0,485987.0,485779.0,486851.5,486714.0,487459.5,488101.5,485954.0,486461.5,487296.5,485670.0,484886.5
494429.0,495768.0,495207.5,495435.5,498116.5,499127.0,498812.5,500254.5,499095.0,499208.0,500335.5,500605.5,501340.0,500605.5,500335.5,499208.0,499095.0,500254.5,498812.5,499127.0,498116.5,495435.5,495207.5,495768.0
478545.0,479600.5,482097.0,483535.0,483690.5,486952.5,485880.0,487872.0,489997.5,491179.0,492340.5,494054.5,497187.0,494054.5,492340.5,491179.0,489997.5,487872.0,485880.0,486952.5,483690.5,483535.0,482097.0,479600.5
469676.0,469337.5,470320.5,472503.0,474490.0,475937.0,473325.0,473791.5,472066.5,471626.0,471320.0,469501.0,468512.0,469501.0,471320.0,471626.0,472066.5,473791.5,473325.0,475937.0,474490.0,472503.0,470320.5,469337.5
463865.0,464844.0,466161.5,467853.5,469964.5,472197.0,474091.5,476075.0,478746.5,481200.5,481987.0,482957.5,483000.0,482957.5,481987.0,481200.5,478746.5,476075.0,474091.5,472197.0,469964.5,467853.5,466161.5,464844.0
468019.0,469541.5,470555.0,471053.5,471163.5,471346.0,470520.5,470804.5,471994.5,471637.5,473287.5,473510.0,473573.0,473510.0,473287.5,471637.5,471994.5,470804.5,470520.5,471346.0,471163.5,471053.5,470555.0,469541.5
483661.0,485807.0,486259.5,485841.0,485272.0,487170.0,486375.5,487397.5,487907.0,487305.0,485915.5,486838.0,486241.0,486838.0,485915.5,487305.0,487907.0,487397.5,486375.5,487170.0,485272.0,485841.0,486259.5,485807.0
528369.0,531726.0,533742.0,535068.0,536946.0,535303.0,535797.5,533964.5,534160.5,535454.5,537264.5,539538.5,540525.0,539538.5,537264.5,535454.5,534160.5,533964.5,535797.5,535303.0,536946.0,535068.0,533742.0,531726.0
497126.0,499473.5,500567.0,501943.0,503526.0,503913.5,505319.5,503938.0,502233.0,503510.5,502943.5,502528.5,502270.0,502528.5,502943.5,503510.5,502233.0,503938.0,505319.5,503913.5,503526.0,501943.0,500567.0,499473.5
466102.0,467717.5,470498.5,471224.5,469919.0,470295.5,471883.5,471489.0,472245.5,473211.5,473182.0,472994.0,473137.0,472994.0,473182.0,473211.5,472245.5,471489.0,471883.5,470295.5,469919.0,471224.5,470498.5,467717.5
491369.0,492403.5,494346.5,495212.5,497622.0,501273.5,502074.5,503361.0,506002.5,506973.0,506712.5,507999.5,511341.0,507999.5,506712.5,506973.0,506002.5,503361.0,502074.5,501273.5,497622.0,495212.5,494346.5,492403.5
492556.0,492606.5,495263.0,494939.5,497430.0,500135.5,501503.5,502907.5,507298.0,509088.0,509543.5,510567.0,512800.0,510567.0,509543.5,509088.0,507298.0,502907.5,501503.5,500135.5,497430.0,494939.5,495263.0,492606.5
485053.0,485628.0,485273.0,485949.0,487608.5,487812.5,489666.5,490302.5,491162.5,491921.0,492221.5,493083.0,494723.0,493083.0,492221.5,491921.0,491162.5,490302.5,489666.5,487812.5,487608.5,485949.0,485273.0,485628.0
477184.0,478996.5,480676.0,481021.5,482299.5,483926.5,483068.5,481186.0,481826.0,483270.5,484413.0,486638.0,485324.0,486638.0,484413.0,483270.5,481826.0,481186.0,483068.5,483926.5,482299.5,481021.5,480676.0,478996.5
461214.0,463343.5,466986.5,465608.5,467156.0,469254.5,468913.5,467061.0,468571.5,469961.0,468545.5,470723.0,471313.0,470723.0,468545.5,469961.0,468571.5,467061.0,468913.5,469254.5,467156.0,465608.5,466986.5,463343.5
498886.0,499589.5,499916.0,500461.0,501537.0,503117.0,503952.0,503069.5,501948.0,501196.0,500277.5,499040.0,498523.0,499040.0,500277.5,501196.0,501948.0,503069.5,503952.0,503117.0,501537.0,500461.0,499916.0,499589.5
472324.0,474602.5,476277.0,476533.0,476310.5,475626.5,475004.0,474455.5,474184.5,474769.0,474995.0,475605.5,475066.0,475605.5,474995.0,474769.0,474184.5,474455.5,475004.0,475626.5,476310.5,476533.0,476277.0,474602.5
