index,bin_size,m,n,a,b,corr
1222,1,0.20085625025653853,16.0,3642.914023093138,-3614.6393463490294,4.978684998464202
1222,2,0.1995124690289219,16.0,3703.393096830732,-3675.6109103980257,5.012218057684591
1222,4,0.20002778129555168,16.0,3680.036430448431,-3650.380950161676,4.9993055640728565
1222,8,0.19977188065845355,16.0,3693.4729176555684,-3667.062116704294,5.00570949577074
1222,16,0.20018218174290445,16.0,3669.4147516517505,-3639.6199190908337,4.995449601425105
1222,32,0.1997063162587327,16.0,3691.186720969635,-3662.9762780771844,5.0073528906538645
