1,1461.4301993844354,1456.231001436644,1461.3984704141828,1465.3996418529512,1472.426936241045,1472.4407009629062,1474.7240219081375,1478.480226566868,1484.9911498126214,1488.1633992340505,1489.5497879599982,1500.0547932618188,1507.7472715554525,1517.2867649896332,1520.5878066786106,1527.7477607794108,1538.4046920871801,1551.5570106820992,1557.536653951454,1551.5570106820992,1538.4046920871801,1527.7477607794108,1520.5878066786106,1517.2867649896332,1507.7472715554525,1500.0547932618188,1489.5497879599982,1488.1633992340505,1484.9911498126214,1478.480226566868,1474.7240219081375,1472.4407009629062,1472.426936241045,1465.3996418529512,1461.3984704141828,1456.231001436644
2,1517.9461720591053,1507.0979913315184,1513.697303395066,1519.7842847229192,1525.9076682418993,1528.5472141802668,1529.1515115814725,1528.5813339502115,1535.8335172452926,1545.0302721438666,1556.3162736211991,1568.1568628529014,1579.5021710827193,1595.16712187797,1601.878751080864,1602.1938637350472,1609.4425079729967,1621.9389441187557,1631.6334488009302,1621.9389441187557,1609.4425079729967,1602.1938637350472,1601.878751080864,1595.16712187797,1579.5021710827193,1568.1568628529014,1556.3162736211991,1545.0302721438666,1535.8335172452926,1528.5813339502115,1529.1515115814725,1528.5472141802668,1525.9076682418993,1519.7842847229192,1513.697303395066,1507.0979913315184
4,1538.277423423613,1531.0114744570183,1537.2495603195557,1541.367508710003,1553.182718560084,1560.194399661573,1557.6643240302976,1553.9385750555696,1552.9183889118922,1567.5660850647755,1573.0557229276212,1579.8910299041675,1586.3086242780544,1604.1336880447416,1621.128827530386,1629.7542406916477,1637.0464952931657,1652.2267810039075,1653.4662119941963,1652.2267810039075,1637.0464952931657,1629.7542406916477,1621.128827530386,1604.1336880447416,1586.3086242780544,1579.8910299041675,1573.0557229276212,1567.5660850647755,1552.9183889118922,1553.9385750555696,1557.6643240302976,1560.194399661573,1553.182718560084,1541.367508710003,1537.2495603195557,1531.0114744570183
8,1603.081404456092,1595.8358634011051,1613.9805146289348,1632.6311444619237,1633.3922416970597,1630.6695686233024,1620.6441392086228,1618.9218105158484,1611.3450439753078,1633.1351265161707,1641.2043938434788,1648.58408004168,1662.7111913109736,1679.3474204433574,1704.7903398340475,1707.4849028598799,1718.6147575490363,1731.8439477989632,1737.6985507768022,1731.8439477989632,1718.6147575490363,1707.4849028598799,1704.7903398340475,1679.3474204433574,1662.7111913109736,1648.58408004168,1641.2043938434788,1633.1351265161707,1611.3450439753078,1618.9218105158484,1620.6441392086228,1630.6695686233024,1633.3922416970597,1632.6311444619237,1613.9805146289348,1595.8358634011051
16,1552.20158552298,1531.7239676908628,1540.4555858200622,1559.4336794971678,1565.5300944642065,1582.797533700398,1571.1680183639864,1571.267810483952,1562.5183514674054,1591.5950286032164,1597.6515122424146,1600.3830225130273,1610.0867353759406,1642.1898522524393,1674.2301433710406,1681.4160930283672,1693.289077735358,1714.305345061791,1710.1853643929878,1714.305345061791,1693.289077735358,1681.4160930283672,1674.2301433710406,1642.1898522524393,1610.0867353759406,1600.3830225130273,1597.6515122424146,1591.5950286032164,1562.5183514674054,1571.267810483952,1571.1680183639864,1582.797533700398,1565.5300944642065,1559.4336794971678,1540.4555858200622,1531.7239676908628
32,1517.9805020477206,1504.4577445546242,1512.2137943893993,1542.410068836322,1577.6176035371298,1597.4110072848573,1606.806312760651,1607.9111176687152,1596.7479898423735,1643.7001438863801,1661.1201306968655,1668.4230180878928,1690.21411875421,1756.0619376914149,1797.297915461643,1805.2973348671346,1834.6068302745743,1837.179423317344,1806.559863481052,1837.179423317344,1834.6068302745743,1805.2973348671346,1797.297915461643,1756.0619376914149,1690.21411875421,1668.4230180878928,1661.1201306968655,1643.7001438863801,1596.7479898423735,1607.9111176687152,1606.806312760651,1597.4110072848573,1577.6176035371298,1542.410068836322,1512.2137943893993,1504.4577445546242
