index,bin_size,m12,m23,m34,m13,m24,m14,m12_err,m23_err,m34_err,m13_err,m24_err,m14_err,corr12,corr23,corr34,corr13,corr24,corr14,corr12_err,corr23_err,corr34_err,corr13_err,corr24_err,corr14_err
807,1,0.05422797768970027,,,,,,0.06122359624298459,,,,,,18.440665549472147,,,,,,20.81958262417804,,,,,
807,2,0.05062301674172046,,,,,,0.05982705457348034,,,,,,19.753860286557355,,,,,,23.345413874293893,,,,,
807,4,0.05320913840093611,,,,,,0.0615034088150508,,,,,,18.79376419262611,,,,,,21.723346722945838,,,,,
807,8,0.05186997233979317,,,,,,0.058337003845184095,,,,,,19.278976928098885,,,,,,21.68263641665564,,,,,
807,16,0.043281868146989054,,,,,,0.050903005725424624,,,,,,23.104363162050017,,,,,,27.172614784695636,,,,,
807,32,0.03837586275121823,,,,,,0.0420070783847122,,,,,,26.058046081798,,,,,,28.523720532531424,,,,,
