index,bin_size,m,n,a,b,corr
1572,1,0.07331625659315016,16.0,39846.69910649033,-39789.60517728747,13.639539802874069
1572,2,0.07308193571478032,16.0,40068.23194126255,-40010.93475678658,13.683271936073758
1572,4,0.07266339190880594,16.0,40569.051860803884,-40511.35640472554,13.762088084946829
1572,8,0.07640880467149305,16.0,36511.90037735656,-36454.38400347867,13.08749697497996
1572,16,0.0743391305807415,16.0,38687.8782827164,-38631.84217342734,13.451865688876683
1572,32,0.07326587932795386,16.0,39838.754205566,-39780.03694250331,13.648918284646316
