index,bin_size,m12,m23,m34,m13,m24,m14,m12_err,m23_err,m34_err,m13_err,m24_err,m14_err,m12_sigma,corr12,corr23,corr34,corr13,corr24,corr14,corr12_err,corr23_err,corr34_err,corr13_err,corr24_err,corr14_err,corr12_sigma
200,1,0.07547141204800832,,,,,,0.002410543685147254,,,,,,27.03232157586369,13.2500502225119,,,,,,0.4232042839140561,,,,,,4745.897933954692
200,8,0.07546685176754274,,,,,,0.002624224043016315,,,,,,27.033435624485637,13.250850891199974,,,,,,0.4607745080743731,,,,,,4746.667127977061
