index,bin_size,m,n,a,b,corr
586,1,0.12363970905651471,54.0,106.17874275591393,-104.98190102791804,8.088016444157986
586,8,0.12356458614682425,54.0,106.39593159725952,-105.24173080324444,8.092933672854786
