index,bin_size,m,n,a,b,corr
356,1,0.22413874485022378,36.0,262.01686654636467,-229.61158330106448,4.461522262330102
356,2,0.22416543940547076,36.0,261.9251280447779,-229.054778506812,4.460990965655498
356,4,0.2239874511385641,36.0,262.817299037072,-229.19869259905246,4.464535825185026
356,8,0.2239635826619221,36.0,263.0012445281123,-230.17793443984618,4.465011624276085
356,16,0.22398321705091148,36.0,262.89994883663275,-229.54612318427607,4.464620220954767
356,32,0.22401827070327465,36.0,262.74980661116507,-229.46076570798024,4.46392161166425
