index,bin_size,m12,m23,m34,m13,m24,m14,m12_err,m23_err,m34_err,m13_err,m24_err,m14_err,m12_sigma,corr12,corr23,corr34,corr13,corr24,corr14,corr12_err,corr23_err,corr34_err,corr13_err,corr24_err,corr14_err,corr12_sigma
588,1,0.1575124513340685,,,,,,0.004411680299818914,,,,,,230.48982277109664,6.348704445460618,,,,,,0.1778173985243121,,,,,,9290.133891426465
588,8,0.15737121970420984,,,,,,0.004796837149808702,,,,,,230.35959630112754,6.354402043013771,,,,,,0.19368873064617528,,,,,,9301.557756971204
