index,bin_size,m,n,a,b,corr
5123,1,4.064187169509378e-6,24.0,2555050757756.0024,-2555050757758.769,246051.6600963332
5123,8,1.1919710357033166e-7,24.0,2971460959810038.0,-2971460959810040.5,8389465.59980759
