index,bin_size,m12,m23,m34,m13,m24,m14,m12_err,m23_err,m34_err,m13_err,m24_err,m14_err,m12_sigma,corr12,corr23,corr34,corr13,corr24,corr14,corr12_err,corr23_err,corr34_err,corr13_err,corr24_err,corr14_err,corr12_sigma
10,1,0.052098696472246214,,,,,,0.01461119265318334,,,,,,93.2891202049387,19.194338202544387,,,,,,5.383093864491103,,,,,,34369.82199324897
10,8,0.052009575914379665,,,,,,0.0162302936228121,,,,,,94.29506607130456,19.227228494349614,,,,,,6.000117450100452,,,,,,34859.59555270085
