index,bin_size,m12,m23,m34,m13,m24,m14,m12_err,m23_err,m34_err,m13_err,m24_err,m14_err,m12_sigma,corr12,corr23,corr34,corr13,corr24,corr14,corr12_err,corr23_err,corr34_err,corr13_err,corr24_err,corr14_err,corr12_sigma
1,1,0.009806583166818202,,,,,,0.014591472593321678,,,,,,211.9315034980657,101.97231624809187,,,,,,151.7272869154006,,,,,,2203738.644746557
1,8,0.010721451291833535,,,,,,0.015350890281496348,,,,,,214.1451177931398,93.27095490903308,,,,,,133.54462528310393,,,,,,1862949.248380882
