index,bin_size,m12,m23,m34,m13,m24,m14,m12_err,m23_err,m34_err,m13_err,m24_err,m14_err,m12_sigma,corr12,corr23,corr34,corr13,corr24,corr14,corr12_err,corr23_err,corr34_err,corr13_err,corr24_err,corr14_err,corr12_sigma
572,1,0.05392582293808084,,,,,,0.0018566820012263403,,,,,,93.73599861930042,18.54399145930936,,,,,,0.638475099636931,,,,,,32233.899514561643
572,8,0.053929588736817025,,,,,,0.0019282040543647841,,,,,,93.75142434957961,18.542696568299863,,,,,,0.6629774774722677,,,,,,32234.70186364296
