index,bin_size,m12,m23,m34,m13,m24,m14,m12_err,m23_err,m34_err,m13_err,m24_err,m14_err,m12_sigma,corr12,corr23,corr34,corr13,corr24,corr14,corr12_err,corr23_err,corr34_err,corr13_err,corr24_err,corr14_err,corr12_sigma
814,1,0.15631907708909612,,,,,,0.0013540528658076902,,,,,,16.620662583419794,6.397171852735778,,,,,,0.055412999114139404,,,,,,680.180799633754
814,8,0.1563443332731634,,,,,,0.001421361145143697,,,,,,16.61889909305447,6.3961384404819395,,,,,,0.05814871871548377,,,,,,679.8889163565357
