index,bin_size,m12,m23,m34,m13,m24,m14,m12_err,m23_err,m34_err,m13_err,m24_err,m14_err,m12_sigma,corr12,corr23,corr34,corr13,corr24,corr14,corr12_err,corr23_err,corr34_err,corr13_err,corr24_err,corr14_err,corr12_sigma
5138,1,1.5663261941199524,,,,,,0.6061044724670199,,,,,,39085.791924516314,0.6384366192393626,,,,,,0.247048981087312,,,,,,15931.420256048123
5138,8,1.5444733981261543,,,,,,0.6096138659694789,,,,,,45524.38194204035,0.6474698762783864,,,,,,0.25556064277683804,,,,,,19084.605781766448
