index,bin_size,m12,m23,m34,m13,m24,m14,m12_err,m23_err,m34_err,m13_err,m24_err,m14_err,m12_sigma,corr12,corr23,corr34,corr13,corr24,corr14,corr12_err,corr23_err,corr34_err,corr13_err,corr24_err,corr14_err,corr12_sigma
386,1,0.06989182878687711,,,,,,0.0011743066471165608,,,,,,35.055283443281354,14.307824210027826,,,,,,0.24039681558261974,,,,,,7176.301462487162
386,8,0.06986204000657287,,,,,,0.0012478554862888345,,,,,,35.067215028844274,14.313924985670566,,,,,,0.2556711745321973,,,,,,7184.86728031462
