index,bin_size,m12,m23,m34,m13,m24,m14,m12_err,m23_err,m34_err,m13_err,m24_err,m14_err,m12_sigma,corr12,corr23,corr34,corr13,corr24,corr14,corr12_err,corr23_err,corr34_err,corr13_err,corr24_err,corr14_err,corr12_sigma
4075,1,0.030746431929204305,,,,,,0.002522627204878049,,,,,,69.5569578093309,32.52409913132575,,,,,,2.6684780032931825,,,,,,73578.53412952645
4075,8,0.030718494328616217,,,,,,0.0026449376566126032,,,,,,69.66202551054076,32.55367887834388,,,,,,2.802951544613832,,,,,,73823.77483171714
