index,bin_size,m,n,a,b,corr
1,1,-0.000025319782887082266,16.0,44408905460.80311,-44408905460.517044,-39494.80943259523
1,8,0.00010248033885120086,16.0,2711024839.6405654,-2711024839.3664155,9757.969296451853
