index,bin_size,m,n,a,b,corr
5127,1,0.03492883037826423,24.0,18298.057250224974,-18288.365557668225,28.629644599330394
5127,8,0.036032277569109095,24.0,17169.112042352644,-17159.697031803164,27.752894556332794
