1,7022933.6548417965,7025031.921058105,7027139.70970166,7029090.6126616215,7031084.01139209,7032732.972604492,7033793.026482422,7035330.278461426,7036560.127542481,7037855.904588379,7039227.452997559,7040304.910202636,7041263.735683594,7042499.66010791,7043833.562645508,7044914.388203613,7045925.214246582,7046801.378578125,7047422.560854981,7048024.2445415035,7048799.057772949,7049209.145574219,7050007.249353516,7050579.474313965,7050961.30677539,7051370.70779541,7051784.538022949,7051940.170528321,7052787.357645996,7052976.347828614,7053389.852862793,7053922.114320313,7054046.493217774,7053904.361666015,7054228.2626201175,7054354.943260742,7054136.040244141,7054373.395572754,7054191.404662109,7054453.372839844,7054380.692414062,7054380.692414062,7054453.372839844,7054191.404662109,7054373.395572754,7054136.040244141,7054354.943260742,7054228.2626201175,7053904.361666015,7054046.493217774,7053922.114320313,7053389.852862793,7052976.347828614,7052787.357645996,7051940.170528321,7051784.538022949,7051370.70779541,7050961.30677539,7050579.474313965,7050007.249353516,7049209.145574219,7048799.057772949,7048024.2445415035,7047422.560854981,7046801.378578125,7045925.214246582,7044914.388203613,7043833.562645508,7042499.66010791,7041263.735683594,7040304.910202636,7039227.452997559,7037855.904588379,7036560.127542481,7035330.278461426,7033793.026482422,7032732.972604492,7031084.01139209,7029090.6126616215,7027139.70970166,7025031.921058105
2,7023253.443761718,7025348.406446289,7027461.361903809,7029413.895497559,7031406.064605957,7033045.96173877,7034101.877973633,7035641.320872558,7036879.437157227,7038175.760727539,7039549.916313965,7040636.843411133,7041592.074746094,7042822.9714624025,7044139.944606934,7045215.846496094,7046215.051862793,7047088.167126465,7047715.022037597,7048319.34845752,7049095.666784179,7049503.905540528,7050308.251492675,7050878.470833984,7051269.7639248045,7051672.247744629,7052097.9062836915,7052247.965524414,7053089.524656738,7053275.490437988,7053681.761044433,7054213.630878418,7054334.07146582,7054175.826575195,7054495.128779297,7054625.241919434,7054410.343562012,7054642.645605957,7054457.383608398,7054727.487134277,7054650.639138184,7054650.639138184,7054727.487134277,7054457.383608398,7054642.645605957,7054410.343562012,7054625.241919434,7054495.128779297,7054175.826575195,7054334.07146582,7054213.630878418,7053681.761044433,7053275.490437988,7053089.524656738,7052247.965524414,7052097.9062836915,7051672.247744629,7051269.7639248045,7050878.470833984,7050308.251492675,7049503.905540528,7049095.666784179,7048319.34845752,7047715.022037597,7047088.167126465,7046215.051862793,7045215.846496094,7044139.944606934,7042822.9714624025,7041592.074746094,7040636.843411133,7039549.916313965,7038175.760727539,7036879.437157227,7035641.320872558,7034101.877973633,7033045.96173877,7031406.064605957,7029413.895497559,7027461.361903809,7025348.406446289
4,7023255.787307617,7025348.7715239255,7027459.007737305,7029413.490687989,7031404.179902344,7033048.126845703,7034111.315173828,7035656.5046679685,7036889.344028808,7038181.296458496,7039552.62187793,7040637.957413086,7041604.410405762,7042834.676766113,7044165.347205566,7045238.354587402,7046248.727084473,7047124.795492676,7047749.800213867,7048351.452179687,7049137.109791992,7049542.512952637,7050350.734256348,7050923.384576661,7051314.694273925,7051714.632595703,7052136.152489746,7052294.6966542965,7053150.642521485,7053343.190867187,7053756.155020996,7054288.209271484,7054404.104719726,7054255.3958696285,7054580.681102539,7054701.215957032,7054490.36901709,7054728.728312012,7054554.820992676,7054819.674491699,7054746.904629394,7054746.904629394,7054819.674491699,7054554.820992676,7054728.728312012,7054490.36901709,7054701.215957032,7054580.681102539,7054255.3958696285,7054404.104719726,7054288.209271484,7053756.155020996,7053343.190867187,7053150.642521485,7052294.6966542965,7052136.152489746,7051714.632595703,7051314.694273925,7050923.384576661,7050350.734256348,7049542.512952637,7049137.109791992,7048351.452179687,7047749.800213867,7047124.795492676,7046248.727084473,7045238.354587402,7044165.347205566,7042834.676766113,7041604.410405762,7040637.957413086,7039552.62187793,7038181.296458496,7036889.344028808,7035656.5046679685,7034111.315173828,7033048.126845703,7031404.179902344,7029413.490687989,7027459.007737305,7025348.7715239255
8,7023587.192282227,7025682.814880371,7027789.402788086,7029744.532066895,7031732.4521523435,7033368.15336377,7034429.78286084,7035976.413519043,7037213.101805664,7038510.472681153,7039885.241559082,7040961.065902832,7041932.700606445,7043164.29163916,7044489.794473144,7045558.718181152,7046563.591157715,7047436.014828613,7048065.4891113285,7048665.498905273,7049448.4166313475,7049850.6466660155,7050665.143724121,7051231.418486817,7051634.884183594,7052040.037054688,7052465.474544434,7052612.721865234,7053457.058779296,7053649.841563965,7054072.675971679,7054599.986871582,7054721.98046875,7054573.111055664,7054893.702665527,7055016.014159668,7054804.231344727,7055035.279679688,7054855.649671875,7055109.731381836,7055035.945019043,7055035.945019043,7055109.731381836,7054855.649671875,7055035.279679688,7054804.231344727,7055016.014159668,7054893.702665527,7054573.111055664,7054721.98046875,7054599.986871582,7054072.675971679,7053649.841563965,7053457.058779296,7052612.721865234,7052465.474544434,7052040.037054688,7051634.884183594,7051231.418486817,7050665.143724121,7049850.6466660155,7049448.4166313475,7048665.498905273,7048065.4891113285,7047436.014828613,7046563.591157715,7045558.718181152,7044489.794473144,7043164.29163916,7041932.700606445,7040961.065902832,7039885.241559082,7038510.472681153,7037213.101805664,7035976.413519043,7034429.78286084,7033368.15336377,7031732.4521523435,7029744.532066895,7027789.402788086,7025682.814880371
16,7023151.611642578,7025243.037226074,7027355.235385742,7029299.923110352,7031295.829321289,7032929.854347168,7033991.89123584,7035530.2360747075,7036768.116239258,7038065.0103828125,7039435.0025727535,7040518.453370606,7041477.118029297,7042710.495752442,7044035.389705567,7045107.966434082,7046122.716131347,7046997.687808594,7047626.340136231,7048224.353605469,7049004.075736328,7049412.389706055,7050224.949421875,7050809.405341797,7051210.365716308,7051616.21992334,7052042.698544922,7052193.92961084,7053044.009715821,7053230.82057959,7053637.037408692,7054165.223151367,7054281.954917969,7054137.461398438,7054456.936936524,7054580.545733887,7054372.862445801,7054613.452685059,7054435.893581543,7054698.786486329,7054619.523141113,7054619.523141113,7054698.786486329,7054435.893581543,7054613.452685059,7054372.862445801,7054580.545733887,7054456.936936524,7054137.461398438,7054281.954917969,7054165.223151367,7053637.037408692,7053230.82057959,7053044.009715821,7052193.92961084,7052042.698544922,7051616.21992334,7051210.365716308,7050809.405341797,7050224.949421875,7049412.389706055,7049004.075736328,7048224.353605469,7047626.340136231,7046997.687808594,7046122.716131347,7045107.966434082,7044035.389705567,7042710.495752442,7041477.118029297,7040518.453370606,7039435.0025727535,7038065.0103828125,7036768.116239258,7035530.2360747075,7033991.89123584,7032929.854347168,7031295.829321289,7029299.923110352,7027355.235385742,7025243.037226074
32,7023134.011974609,7025231.206206054,7027346.849554199,7029294.569855957,7031282.08109668,7032920.744690918,7033972.141185547,7035519.394398926,7036752.4130141605,7038038.916518555,7039418.53674707,7040501.765594726,7041469.218201172,7042705.913474609,7044029.297059082,7045101.368826172,7046109.077256348,7046992.905835938,7047622.128778321,7048231.230971191,7049006.230885254,7049415.365929199,7050227.209061035,7050799.960766601,7051197.2341333,7051597.621626465,7052020.367797852,7052178.847068359,7053027.826005859,7053216.261746582,7053626.498358399,7054156.421341797,7054282.249514649,7054131.481506348,7054447.570799316,7054572.8361206055,7054365.619333984,7054601.649428222,7054418.443418457,7054676.769056641,7054603.163407227,7054603.163407227,7054676.769056641,7054418.443418457,7054601.649428222,7054365.619333984,7054572.8361206055,7054447.570799316,7054131.481506348,7054282.249514649,7054156.421341797,7053626.498358399,7053216.261746582,7053027.826005859,7052178.847068359,7052020.367797852,7051597.621626465,7051197.2341333,7050799.960766601,7050227.209061035,7049415.365929199,7049006.230885254,7048231.230971191,7047622.128778321,7046992.905835938,7046109.077256348,7045101.368826172,7044029.297059082,7042705.913474609,7041469.218201172,7040501.765594726,7039418.53674707,7038038.916518555,7036752.4130141605,7035519.394398926,7033972.141185547,7032920.744690918,7031282.08109668,7029294.569855957,7027346.849554199,7025231.206206054
