index,bin_size,m,n,a,b,corr
5141,1,1.7448078376990948,24.0,4.3724440419498966e-8,0.25161186756023285,0.5731290164988687
5141,8,1.7431482211913425,24.0,4.461451560897404e-8,0.2475867716288564,0.5736746811562341
