index,bin_size,m12,m23,m34,m13,m24,m14,m12_err,m23_err,m34_err,m13_err,m24_err,m14_err,corr12,corr23,corr34,corr13,corr24,corr14,corr12_err,corr23_err,corr34_err,corr13_err,corr24_err,corr14_err
355,1,0.19876628328035584,,,,,,0.010554539725839808,,,,,,5.031034356010572,,,,,,0.2671491919868605,,,,,
355,2,0.1991931674899337,,,,,,0.010669506778418738,,,,,,5.020252514687962,,,,,,0.268902889139226,,,,,
355,4,0.1985700046104115,,,,,,0.010591793498181352,,,,,,5.036007336364677,,,,,,0.26862239272619837,,,,,
355,8,0.19882693912768293,,,,,,0.010137317602563955,,,,,,5.029499545621525,,,,,,0.25643222442394736,,,,,
355,16,0.19876089173410272,,,,,,0.010001744767809968,,,,,,5.031170826793103,,,,,,0.25317096363279323,,,,,
355,32,0.19849714449595232,,,,,,0.009641357523368754,,,,,,5.037855846940869,,,,,,0.24469757232472972,,,,,
