index,bin_size,m,n,a,b,corr
173,1,0.03987817688591268,24.0,105581.53010065775,-105555.2506001176,25.0763720433082
173,2,0.039761761520863165,24.0,106240.30594277546,-106213.94652105238,25.149791200153338
173,4,0.039689093814732845,24.0,106640.6616631017,-106614.47934266669,25.195838551214127
173,8,0.0402809841104594,24.0,103448.7960597519,-103422.3486757156,24.8256099517772
173,16,0.039929538190610694,24.0,105321.92442207286,-105295.76974767838,25.044116343803516
173,32,0.03990379200226376,24.0,105472.61583542492,-105446.54238948911,25.06027497194426
