index,bin_size,m12,m23,m34,m13,m24,m14,m12_err,m23_err,m34_err,m13_err,m24_err,m14_err,m12_sigma,corr12,corr23,corr34,corr13,corr24,corr14,corr12_err,corr23_err,corr34_err,corr13_err,corr24_err,corr14_err,corr12_sigma
15,1,0.08435727520903688,,,,,,0.002468850862722196,,,,,,15.812126123258052,11.854342112426052,,,,,,0.34693632148198994,,,,,,2222.0057739590197
15,8,0.08445688148608652,,,,,,0.002739389099863958,,,,,,15.797539074313455,11.840361405775333,,,,,,0.3840463488907563,,,,,,2214.7226924610436
