index,m12,m23,m34,m13,m24,m14,m12_err,m23_err,m34_err,m13_err,m24_err,m14_err,corr12,corr23,corr34,corr13,corr24,corr14,corr12_err,corr23_err,corr34_err,corr13_err,corr24_err,corr14_err
3568,0.12000816221873924,0.15472763018637867,0.050671399251159,0.11450634106115012,0.08334984276444946,0.08695122753582317,,,,,,,8.332766551139223,6.462969792760609,19.73499873258635,8.733140808909154,11.997623112811942,11.500700201017962,,,,,,
3569,0.08883054993020476,0.19085963764030192,0.05981920039095461,0.11187075787367459,0.08272758438543863,0.07189206828325048,,,,,,,11.257388373546174,5.239452470745129,16.717040573334245,8.93888643473041,12.087866549334612,13.909740307652012,,,,,,
3570,0.14383493779556755,0.005016585353130188,0.18085283135290348,0.11797743514046077,0.04336831325549758,0.12129185568034123,,,,,,,6.952413755142711,199.33877919091563,5.52935772428506,8.476197154222135,23.05830974123106,8.244576640293568,,,,,,
3571,0.12275638420888874,0.12648767516576465,0.19454862790250638,0.11613387388615445,0.05908703728331408,0.100087683187711,,,,,,,8.14621582775155,7.905908608799078,5.140103072333809,8.610752113378185,16.92418584477573,9.99123936283483,,,,,,
3572,0.12892884587442627,0.1180806668423006,0.30458201152155606,0.10807336881564918,0.1087737846973664,0.1174037729496355,,,,,,,7.7562161765876425,8.468786861912989,3.2831879827848187,9.252973336158265,9.193391613450146,8.517613828552046,,,,,,
3573,0.12236657444860873,0.02927426008164638,0.07558630496933336,0.10169631870716536,0.045976669974013416,0.08477985709062003,,,,,,,8.17216633305346,34.15970197747045,13.229909841547578,9.833197629104951,21.75016156161837,11.795254607838201,,,,,,
3574,0.09627535525229353,0.11345975218456476,0.10124291886233243,0.09921486827936972,0.10977239324695304,0.09895251468250414,,,,,,,10.38687416296163,8.813698080120092,9.877233995592075,10.079134481983033,9.109758568808074,10.105857372180665,,,,,,
3575,0.12522470996535864,0.06838238814426165,0.24293672818423398,0.09522535126896386,0.10281634771959197,0.10865744623613159,,,,,,,7.985644369043726,14.62364838575641,4.11629813027546,10.501405210630324,9.726079774077084,9.203234887619441,,,,,,
3576,0.10762173525783897,0.10116854365628414,0.35259483437824746,0.10355527490069329,0.19535018045727584,0.12787010462552156,,,,,,,9.291803348126761,9.884495356555274,2.836116421737609,9.656678531914217,5.119012419948624,7.820436238232421,,,,,,
3577,0.10752711888365857,0.20266469180855523,0.2574908791675337,0.12596763985783305,0.20903031836515923,0.1356060673606432,,,,,,,9.299979487797613,4.934258607536028,3.883632706653507,7.938546765888438,4.783995010011323,7.374301308661273,,,,,,
3578,0.11960568900585003,0.17568730223172785,0.0006939330409990136,0.1296522795449201,0.06243301396178635,0.10051630037620367,,,,,,,8.360806315417731,5.691930989304059,1441.0612276947645,7.712938048679153,16.017166824783992,9.948635159245685,,,,,,
3579,0.10869804159405885,0.09312451233938054,0.5115472539958226,0.08526984500095125,0.2115279351905712,0.1378586633596722,,,,,,,9.199797763924547,10.738311266056632,1.9548536175079658,11.727475287293466,4.727507972405976,7.253806004131983,,,,,,
