index,m12,m23,m34,m13,m24,m14,corr12,corr23,corr34,corr13,corr24,corr14
10,0.1776365466568461,0.5373209675164083,0.13345629073756352,0.2649919562922459,0.365309363700102,0.22797771933325772,5.629472193758502,1.861085013343468,7.493090018262685,3.773699451077495,2.7374058794204426,4.386393560408421
11,0.21466901948085068,0.20931531631511885,0.7596223235954583,0.17626745440783784,0.3319021829821611,0.23979544920725504,4.6583340363615156,4.777481254618394,1.3164436706741076,5.673197036625125,3.0129358927830476,4.170220924983862
12,0.2857356002874526,0.3205573218841085,0.5318448553989094,0.2879743190294534,0.3490973911985506,0.3030672653612213,3.499738915955838,3.1195668659895133,1.8802475756768422,3.4725318680160577,2.864530143197907,3.2995975293079414
13,0.3058931128542531,0.49072067409616055,0.14336423628318817,0.35102681802644425,0.29065353693692747,0.2999060784309629,3.2691157727256956,2.0378191765445,6.975240310454376,2.848785188613897,3.440522384618366,3.3343772331383263
14,0.36466960467359355,0.3020359913360429,0.5724315306247021,0.34112913954995017,0.368234131336313,0.35551152267146513,2.742208254222543,3.3108637006356227,1.7469338191568287,2.9314411583815283,2.715663527362397,2.81284835013384
15,0.4574407486279812,0.5580483932125346,0.17482320132887583,0.48575700111552,0.4223315417740764,0.4437652942569729,2.186075470974846,1.7919592855438016,5.720064570370205,2.058642485241681,2.367807992269125,2.2534434597333024
16,0.4564487749937169,0.5006884635620841,0.6219872492187865,0.4680704383480708,0.539479210076541,0.48572581195795617,2.190826341934569,1.9972499323943431,1.6077500001101246,2.136430584100188,1.8536395496280953,2.058774673655924
17,0.48867704609164636,0.5811254081898094,0.012544607216487196,0.5153725417782185,0.4194567423629934,0.46382012552553525,2.046341255432039,1.7207989633682927,79.71552897134272,1.9403439627374104,2.3840360614220635,2.156008213026422
18,0.5800570594741116,0.6651649927826521,0.48439197624403346,0.6264049547801719,0.580598981943989,0.5854345148924273,1.7239683297822717,1.5033863941284684,2.0644437749650226,1.5964113827147746,1.7223592033381676,1.7081329756988253
19,0.5905165609938653,0.6785123884850558,0.6979643262848721,0.6342413396104744,0.7397741755024346,0.6541545099386216,1.6934326080829234,1.4738124417046292,1.4327379814994339,1.5766868817068278,1.3517638667514003,1.5286908288591157
20,0.7245741868908414,0.8780471474441985,0.5953470701949912,0.7811277427655589,0.7532948409031699,0.7428702349405234,1.3801209290811405,1.1388910070612714,1.679692485380796,1.2802003376035918,1.3275014585272358,1.346130122012579
21,0.7365461859423649,0.808602627495435,0.8576427683800655,0.7633844666361501,0.8274860408919277,0.7802372241973277,1.3576881111950398,1.2367013981854091,1.1659866285456146,1.3099559182891094,1.2084796003593288,1.2816614857471766
22,0.8362016076317749,0.7270844520802112,1.240928281710803,0.7900149813341422,0.91140153535958,0.8743325224427324,1.1958838524983493,1.3753560499594908,0.8058483433235579,1.2657987805639388,1.0972112303996338,1.1437296158287404
23,0.8104182906675156,0.7229156133603833,0.6994595595221702,0.7833518838909368,0.7095105391601678,0.7628331269032542,1.2339306892695279,1.3832873180752374,1.429675220513308,1.276565513614347,1.40942233385804,1.310902692518785
24,0.9242969844378417,0.8236156716674274,0.7513120971290898,0.9381427162988971,0.818992328034489,0.899425332549696,1.0819033458258018,1.2141585382603013,1.3310047899151303,1.065935899332181,1.2210126588119743,1.1118210303963691
25,0.9298408407981271,0.5297591360473157,1.8415618691113758,0.7632297933389581,0.9066477347809337,0.9320223920333095,1.0754528690540759,1.8876503149361155,0.5430173250071356,1.310221389059284,1.1029642071974317,1.072935595268682
26,1.0945871295872083,0.9018257655352645,0.7791836074351665,1.0211903662441593,0.9451082293445985,1.0053900038991976,0.913586477466733,1.1088616429210865,1.2833945561196973,0.9792493476783419,1.0580798779981708,0.9946388924911789
27,1.2856768819296673,1.2656335740290838,0.8978461168103984,1.275543378125622,1.1306228141700614,1.20185817851593,0.7778004054168758,0.7901181041022386,1.1137766052299738,0.7839796099051325,0.8844682660450774,0.8320449266608253
28,1.015119439460763,0.9511873934141799,0.06924637768631356,0.9844183466207128,0.6886085513638606,0.829688263343935,0.9851057532020129,1.051317549963118,14.441188599496208,1.015828284217554,1.4522038653446816,1.2052719607839804
29,1.0118100113728314,1.1524326962288753,0.9375205753932682,1.0974352818006028,1.0907368569476434,1.0627481811578938,0.9883278370048864,0.8677296325176443,1.066643256955212,0.911215464441113,0.916811413889905,0.940956679794523
30,0.030035857601127557,0.09966127188753365,0.06153910020657002,0.026998715934454128,0.06678704959264781,0.011548608376643137,33.29353911847217,10.03398793794731,16.24983135345288,37.03879852759444,14.972962664158233,86.59051960082766
31,0.033253686748096374,0.10242225649609295,0.43010379744462446,0.011981928062221148,0.11426700126996713,0.05059107060481745,30.071853613561977,9.763502916362192,2.3250201601132092,83.45902218800546,8.751432949897765,19.766334019916485
32,0.0009763869315128592,0.14729274314382682,0.3420363132894045,0.031972618326966254,0.17153692411186164,0.0492418467020636,1024.1841300052567,6.789200734916933,2.923666175625855,31.27676281540517,5.82964866122868,20.307930489497515
33,0.022698238475941632,0.12730162651527757,0.16339362462676668,0.01932583541119106,0.13616944965211644,0.03187731055803433,44.056282211499465,7.855359176263072,6.120189831667293,51.744205552993975,7.343791155466841,31.37027504812387
34,0.1068999579371732,0.09540882636474102,0.17948977795396323,0.07900540825098959,0.11437120261045132,0.0857394791048386,9.354540631229394,10.481210576651184,5.571347914066097,12.657361339405197,8.743459692436769,11.663238573880795
35,0.04856039249100268,0.2622798367303492,0.030143004220505722,0.10504157000358322,0.1191099004672973,0.053816110849261065,20.59291428061009,3.8127216047801014,33.175193576747695,9.520040494119495,8.395607720909473,18.581796124231275
36,0.08495257582154653,0.025522177219640084,0.3830077987987347,0.06351152676021277,0.15885191576291424,0.1043134512948326,11.77127344673603,39.18161022839658,2.610912892991733,15.745173372630319,6.295171167419192,9.586491364125129
37,0.10562459383012517,0.044136692588683066,0.2045899386197766,0.07727488977416742,0.028925760907328405,0.07415094718802888,9.467492027550787,22.656885719080964,4.887825895771276,12.940814317852247,34.57125996456148,13.486004399434599
38,0.1321543813740681,0.1903629519982844,0.19535344144653013,0.13909315868807706,0.09510792712039892,0.12500309682244662,7.566907654536714,5.253122992172407,5.118926969472961,7.189426204940438,10.514370676316824,7.999801808273533
39,0.16669753229369608,0.24755174910891994,0.13733315096314994,0.1821036938701868,0.21774318063070888,0.17712415067346127,5.998889043169217,4.039559419796349,7.281563067524214,5.491376801575773,4.592566330221813,5.645757488167486
40,0.2522120551435613,0.18665327223211475,0.34877718586402995,0.2258656156549645,0.15674896481346337,0.22987245344546814,3.9649175350908235,5.3575272913321275,2.8671600108323827,4.4274113928328696,6.379627458401618,4.35023851275519
41,0.26090830859915703,0.17275807138981675,0.26275128925896474,0.24528951793138742,0.19994071347293887,0.24633370428215362,3.832764105402011,5.788441558505064,3.8058804690180272,4.076815056890123,5.001482602668344,4.059533805632167
42,0.29787442399714387,0.25755551024295403,0.0964498259660437,0.28959799840155426,0.20413381132984462,0.2749313096195036,3.35711937460461,3.8826581464193586,10.368085063751819,3.453062540209301,4.898747510201407,3.637272165851059
43,0.3165415237824917,0.24484973179371886,0.37592171024446247,0.30155715199964483,0.28148272874684044,0.3069487988889078,3.159143192496729,4.084137616464618,2.6601283531874187,3.316120985255816,3.5526158370426297,3.25787233447336
44,0.36531054340794755,0.3747908493954809,0.3987147117176535,0.36755356692961827,0.3692907983983614,0.36551112762986887,2.737397039436898,2.6681547898326508,2.5080589469398404,2.7206918663681123,2.7078930867951927,2.735894817989344
45,0.4158389816024349,0.2763711179058588,0.6876704829327068,0.38198401920188546,0.41518501549722053,0.41484659997829204,2.404776955124557,3.618323099668589,1.454184852802322,2.617910566230997,2.408564766727942,2.410529579011441
46,0.44768610220817334,0.5091688080632301,0.2511118253316874,0.46470736481948177,0.43589862754297104,0.4434393165240777,2.233707937475802,1.963985193444562,3.9822895583635884,2.151891869388504,2.2941113754743805,2.2550999939260064
47,0.4899570357089944,0.42212935948357866,0.6911447141143771,0.4704036641596589,0.5090409098998595,0.49607821242630157,2.0409952855416105,2.368942073167742,1.4468749880860852,2.1258337810493577,1.9644786510316505,2.015811166366356
48,0.5401367309936361,0.5930977679936383,0.30843313909165254,0.5567948728693347,0.5071980890584629,0.5272709007230691,1.8513830713945316,1.686062659420978,3.242193763436181,1.7959935493778765,1.9716162611265944,1.896558294092576
49,0.5975100224326103,0.5087181246159943,0.7320498554193207,0.5673989357396513,0.5800740967099223,0.5902015710515411,1.6736120942854715,1.965725126768089,1.3660271805220106,1.7624284026835855,1.723917695466533,1.6943363912405986
50,0.6551155717474016,0.6587217340479207,0.3881923140204654,0.6562182284909296,0.5693544539931022,0.6177969109827354,1.5264482224604765,1.5180917044514157,2.576042759948308,1.5238833006813102,1.7563751244705552,1.6186549045855385
51,0.6880198672987121,0.7280843057312579,0.560686817907785,0.7024060946854408,0.6703278215613927,0.6799429485676949,1.453446401084575,1.3734673198258835,1.783526860380848,1.4236778518384454,1.4918073930911935,1.470711626771787
52,0.7401149251280127,0.8698677986372487,0.6697335909544472,0.7895195776619182,0.7941463209294659,0.7675449352573037,1.3511415133629912,1.1495999754981376,1.4931310203134434,1.2665930374537364,1.2592137917727853,1.302855317082863
53,0.8436696900456581,0.8010332314700068,0.9506044827753665,0.829550760775808,0.859268117545425,0.8530070666881363,1.185298004419101,1.2483876582309346,1.05196221785155,1.2054717411925284,1.1637811057817298,1.1723232304306397
54,0.8308757891846811,0.9074963881320498,0.7135047403704413,0.8613156882141797,0.835501242736341,0.833363138578642,1.2035493307384446,1.1019327603698297,1.4015323843269976,1.1610144964076565,1.1968863106952552,1.199957081981774
55,0.9055842093486481,0.8814648148853991,1.201154861499441,0.8957161766122628,1.0038211865233344,0.9583236549953615,1.1042595372983166,1.1344752315837041,0.8325321172589413,1.116425075387334,0.9961933593605762,1.0434887992041062
56,0.8536932144308189,1.0145738014670425,1.0900404519708957,0.9195699928049851,1.0556495909152972,0.9580249011213643,1.1713809868650857,0.9856355432734719,0.9173971463094841,1.0874648018359945,0.9472840311840158,1.043814204442394
57,0.9915719431131536,1.1030844566616924,0.8795871974736834,1.0456622851114774,1.0150998209435997,1.0067980750935575,1.0084996927811265,0.9065488992804224,1.1368969476501722,0.9563317088493735,0.9851247920331978,0.9932478266876645
58,1.1481012112948137,1.0225478480748624,1.2640112362245997,1.0877892381939627,1.1231820172843947,1.1328723706976012,0.8710033489749679,0.9779493467055718,0.7911322078012857,0.9192957283345461,0.8903276446837873,0.8827119681489091
59,1.0983092128510734,1.253255813327303,1.3202978307162871,1.1718105218966526,1.294436474033434,1.2126299601527981,0.9104904049781436,0.7979216927349195,0.7574048648231745,0.8533802874388208,0.7725369456594677,0.8246538786440626
60,0.007640916262474701,0.27607226639628274,0.5531542643338945,0.0829895443088558,0.34183957047523267,0.11793296101983383,130.87435664111376,3.6222399774288405,1.807813958018013,12.04971069943916,2.9253488664573815,8.479393643239579
61,0.005958892459616756,0.38499248837738015,0.03197823020311269,0.09596762838802929,0.24723736947047797,0.055657986725264556,167.8164200439883,2.597453275555269,31.27127404013316,10.42018039621303,4.044696002638095,17.96687337858872
62,0.08053145795486955,0.3256204895624047,0.3418910663188411,0.07955586512896515,0.3239742508193778,0.10657325644442414,12.417507709352632,3.0710598136618534,2.924908248604013,12.569783489613695,3.086665058938651,9.383217078681277
63,0.03522715026012107,0.1587874465438407,0.6593966349034951,0.03675810327836065,0.31718632462241675,0.1366448393304685,28.387195461906295,6.297727067006543,1.5165379182536372,27.204885747973186,3.1527210424043806,7.318241983376712
64,0.045015755070465784,0.2310782524949714,0.8300174791532726,0.10006070548959511,0.4054610319862544,0.1708497154769707,22.214444663532618,4.327538352064357,1.2047939050875556,9.993933133961221,2.4663282562599043,5.853097251044546
65,0.09133037574423224,0.046632809460177664,0.8856443073552392,0.011045045972285115,0.29099381165799365,0.14342954246343384,10.949259672384,21.44412939250326,1.1291214674955188,90.53832845143963,3.436499196674686,6.97206435177008
66,0.09304658135198698,0.35099451367613543,0.13782701609015774,0.14204227621488547,0.023653175253642276,0.06396471555742668,10.747305118251347,2.8490473811870047,7.255471593071877,7.040157526673062,42.2776218954372,15.633619117749584
67,0.10099129189937807,0.048752536080944306,0.5039626770563471,0.05867256354385719,0.27023042093864513,0.1368073024150058,9.901843824280837,20.511753446829726,1.9842739264760907,17.04374139460447,3.700545617797215,7.309551334960862
68,0.17930519795356734,0.10149642493545921,0.3400142356616976,0.12374727834170879,0.020209252952924854,0.08314402988270375,5.577083159959249,9.852563778831543,2.9410533298816506,8.080985807531508,49.482284294693414,12.027321762136857
69,0.159078778526698,0.3414533377393241,0.23629782453287518,0.19958508631784752,0.23188003435805363,0.17736591583030353,6.286193603329505,2.928657855918897,4.231947551683337,5.010394405960065,4.312574831069186,5.6380618300799075
70,0.233650309930512,0.11662910315764247,0.19186239611246125,0.2151649992319271,0.10767743026487156,0.2032448061243535,4.279900164897713,8.574189228295305,5.212068754806149,4.6475960475434785,9.286997261544398,4.920174931250932
71,0.219338016605866,0.4717064978946355,0.5505373525702106,0.2759328194448923,0.49391064803793816,0.3015426109646235,4.559173167855006,2.1199623165321944,1.8164071798788055,3.624070532862852,2.0246577067583047,3.3162808957614236
72,0.27346183166160015,0.299998873489138,0.45983485536737284,0.2779899335530973,0.3191530459508111,0.28323159533848824,3.6568174575728962,3.33334585016769,2.174693780446627,3.5972525595391587,3.133292984940282,3.5306795444375
73,0.31591198102344836,0.11252746000461597,0.018085969876158937,0.26534097207852303,0.05170182981894334,0.22624902589688595,3.165438666682843,8.886719738977305,55.291477694995365,3.7687357220658235,19.341675207665553,4.419908532360951
74,0.3459388371750307,0.5130848296162575,0.04388533841894219,0.3888126951720128,0.20819026653337502,0.30987841672309846,2.8906844000693726,1.9489954531454623,22.786653493558816,2.5719324816737137,4.803298524235713,3.2270721225918138
75,0.44619100805165796,0.4114799071737843,0.05128568737758169,0.43359548198703274,0.08465236275549144,0.33076816466265696,2.241192632649882,2.43025232232703,19.49861747270109,2.3062970938195946,11.813019358814406,3.023265558279702
76,0.4250821617831089,0.030171006960797303,1.963990648140368,0.3538631319740688,0.6620622875891722,0.5109819610972233,2.3524863894670633,33.14440254842505,0.5091673939215872,2.8259513626677566,1.5104319015683423,1.9570162474086488
77,0.46095113903751533,0.5174059165211068,0.6170114454423752,0.4732084016805377,0.5350516547152782,0.4878006943263081,2.1694273325542497,1.9327185253769832,1.6207154784349838,2.1132338235091157,1.868978427012134,2.0500175822444864
78,0.48191483140833535,0.529271945755893,1.058949974869738,0.4934756243367738,0.7128429139328972,0.5709948901735491,2.0750554554995246,1.8893878808781843,0.9443316716854454,2.0264425448450263,1.4028336123632057,1.751329157597292
79,0.5803169977514756,0.7497702986856056,0.31478986296724754,0.6566853806981842,0.5353176632861947,0.5644253668327296,1.723196121903457,1.333741816331032,3.1767223714699018,1.522799242061405,1.8680496994274858,1.7717134253045632
80,0.6535207881263059,0.556577857098622,0.7075967838174834,0.620539062279833,0.6041615935333914,0.6324185567576178,1.5301732066811164,1.7966938268311428,1.413234235753591,1.6115020967834712,1.6551863122440122,1.5812312736788687
81,0.5845462244055419,1.1260580323455203,0.07345866529529539,0.7563543483615676,0.549098942057707,0.5705936845688019,1.7107286956082155,0.8880536981891174,13.613097869122926,1.3221316201410402,1.821165410103642,1.75256058215173
82,0.684315920569858,0.8658878556475058,0.837890765433463,0.7502260639342704,0.8721911545965467,0.7711512835459465,1.46131336410712,1.1548839650282494,1.193472993442855,1.3329315629956746,1.1465376537355212,1.296762413986721
83,0.9617391520188932,0.6027345348066148,0.146137329063047,0.7972242736028459,0.4306513814280421,0.6831577024194949,1.039782978472686,1.6591051984782097,6.84287858832138,1.2543521730475697,2.322063838931609,1.4637908589164192
84,0.8714282045751344,0.4380618234387271,0.9452211183281641,0.7086120090142944,0.7218552693407544,0.8309084425556866,1.1475414666978228,2.282782809399214,1.0579535101466253,1.4112095015028563,1.3853192495405147,1.203502033177357
85,0.9669527984801864,0.7592673698556629,0.738826893987271,0.8992958227390638,0.7384270807569306,0.8609648307454573,1.0341766439600317,1.3170591015785393,1.3534970209371247,1.1119811464866063,1.3542298570292708,1.1614876290988108
86,0.8432802214184711,0.8797598475571544,1.746879309865752,0.8764881022971724,1.1655237312378492,1.034947002054575,1.1858454338202222,1.1366738352252819,0.572449392669749,1.1409167989606674,0.857983388238647,0.9662330515618691
87,1.3139706274631138,0.5467476067808433,2.015027053481113,0.9038029700199298,1.0801608237977314,1.1645591516968254,0.7610520198086181,1.8289974891482919,0.49627125267247585,1.106435841849412,0.9257880659697559,0.8586940376046559
88,0.9405307398662918,0.6843754259071712,1.3490665446113357,0.8628124898266826,1.211504499545612,1.1046412507589611,1.0632294699290346,1.4611863052716336,0.741253279161332,1.159000375853246,0.8254199636691907,0.9052712808913611
89,1.0378618334461684,1.4855459339132033,0.8612889481228875,1.2593504808752327,1.3019022358950105,1.1874404218653087,0.9635193893579744,0.6731532005650035,1.1610505419574029,0.7940601247914819,0.7681068304737462,0.8421475145920457
90,0.07417762913954704,0.04184512678087183,0.9288043163542191,0.0341632854799244,0.17725227048746603,0.10325894284555459,13.481153436688372,23.897645363500686,1.0766530499397775,29.271189405586785,5.641676675000406,9.684391225036167
91,0.08727316326422084,0.2253970971411655,0.36550368373752656,0.08912507645377486,0.2505006392284672,0.13555182733267862,11.458276090812529,4.436614369410903,2.7359505375549493,11.22018672846418,3.992005781222608,7.377252078983384
92,0.11679992761815292,0.05481913127000428,0.7209503000298156,0.0690870931231664,0.23232734605779767,0.14780574522589957,8.561649141335437,18.241806771337437,1.3870581647010118,14.474483652355007,4.304271610588721,6.765636873395182
93,0.027993005132396633,0.38759435108093,0.28985985426652255,0.1454149770196586,0.21667404710996674,0.10158465249140768,35.7232099687178,2.5800169615764066,3.449943085531646,6.876870735707026,4.615227404196122,9.844006702533957
94,0.0929768625162987,0.04898426869908234,0.11431280893352212,0.06987466276087803,0.009912118932160176,0.06679299625491598,10.755364000637272,20.41471734819905,8.74792605771365,14.311339196328655,100.88660223350116,14.971629602952566
95,0.07200776083135753,0.13880315445896244,0.10822691304397802,0.03897345121797554,0.10071325490893689,0.02452649942011879,13.887391976289946,7.204447218061265,9.239845911466123,25.65849235180832,9.929179638809034,40.77222692365597
96,0.05421306052379402,0.12347695140488557,0.4255302798536469,0.05678465243674367,0.1558128543457622,0.08030941772193147,18.445739649048253,8.098677434308872,2.35000902954293,17.61039219380569,6.417955721296996,12.45183975137841
97,0.15955229532652446,0.38876929608545674,0.342589582145947,0.19735014265315287,0.34442156124552253,0.20180814767215471,6.267537536539325,2.5722195915908608,2.9189445684136093,5.067135936950001,2.9034186953445267,4.9552013213289055
98,0.132666974839153,0.016459475515621408,1.2902837579725026,0.011750419425068357,0.4131298352405199,0.2210408480507421,7.537670932893524,60.75527735078296,0.7750233185693648,85.10334515094831,2.4205465563091333,4.524050684832878
99,0.10993055271615458,0.40625250420008485,0.48572391930991204,0.17291235154398357,0.4129045645291421,0.18974440621589062,9.096652161679229,2.4615232882539635,2.0587826957765247,5.783276851368428,2.4218671477762794,5.270247592238388
100,0.17536301140244284,0.2215222653163546,0.9912022783755294,0.18378191813928157,0.5119292311055753,0.2823749755969953,5.702456818017838,4.51421891416606,1.008875808516995,5.441231706168921,1.9533949992274806,3.5413903016221835
101,0.2655621112968491,0.15056858519079563,0.9767072444979342,0.21216032463504725,0.3828692323934635,0.2996055160118036,3.765597415672697,6.641491641386099,1.0238482468859327,4.71341661887148,2.61185782348875,3.337722259962006
102,0.2471476832960512,0.3714416504024207,0.574231277167843,0.2707121251133784,0.43036290035085184,0.2999828314449679,4.046163761940379,2.6922128924330315,1.7414586069433282,3.6939608803306636,2.323620365939428,3.3335241059735474
103,0.30228210995699967,0.6783023162768791,0.43430563333205535,0.3972930911794805,0.572861969638069,0.3902582049961688,3.3081679896380645,1.474268885721755,2.302525970772831,2.517033450119176,1.7456212019656225,2.5624060870413143
104,0.38689578923442425,0.5064275243922286,0.3807048522958628,0.41769411566304293,0.3807982571336493,0.37387861818501333,2.584675325567034,1.9746162122608073,2.626706736122331,2.394096451209544,2.6260624392748433,2.674664854744786
105,0.3964420448877715,0.3319892483077965,0.5673367105024181,0.37979115261775,0.4092703904471372,0.3907638348559101,2.522436792200205,3.0121457399514093,1.762621705044306,2.6330260542074138,2.4433724582603626,2.5590904551562175
106,0.39142887936988513,0.6017995768430382,0.06055636570648385,0.4502793430605723,0.04576378484170049,0.28800582863462365,2.5547425157024213,1.6616827902170836,16.513540539189403,2.220843606111148,21.851339513527048,3.472151951718457
107,0.5379285665300843,0.5700039747260334,0.04356671865211631,0.5530963499652827,0.3371214142928006,0.4686268314308409,1.8589828877289674,1.754373731307119,22.95330084381794,1.8080032530729393,2.966290355947155,2.133894034506597
108,0.4950670466577799,0.5600318152021514,0.9591221935865961,0.5134030371211031,0.7018042761608131,0.5757659490471103,2.019928425353789,1.7856128399402378,1.0426200193121828,1.9477874646154787,1.4248986989228,1.736816846593646
109,0.6156869262191031,0.4343034168096184,1.06729417556085,0.5590257397125925,0.6814664700091105,0.6404575163141838,1.624202102423939,2.302537722005445,0.9369488027745605,1.788826397357163,1.4674236283211866,1.561383814737586
110,0.7329746206246144,0.3919367821895297,0.8377651987850419,0.5960221395768245,0.518931394321175,0.6303478180076256,1.3643037178392838,2.5514318773899305,1.1936518745947398,1.6777900242262807,1.9270370051673613,1.5864257342251997
111,0.6126111347881554,0.6339136995766784,1.3796247174298297,0.6327393269827016,0.8759404402821039,0.7388076292995519,1.6323568789617346,1.5775017966448597,0.7248347955543656,1.5804296609294508,1.1416301314709727,1.3535323138826802
112,0.715551265879186,0.8393425319155933,0.7098235610659241,0.7641793067791798,0.7924861822183181,0.7735577279114828,1.3975239059514715,1.1914087061902434,1.4088007990300084,1.308593403575326,1.2618516542469063,1.2927283432354626
113,0.9933505330517809,0.45961435484671387,0.8502762730497373,0.7422118210518392,0.7999508656648454,0.886712612733218,1.006693978335916,2.175737092314078,1.1760883276364276,1.3473242700215033,1.2500767771141696,1.1277611095635407
114,0.7956105002144215,0.6155272807140605,1.7595180059019053,0.7289194856269929,1.0108237372551545,0.9112439464186127,1.2568964332804737,1.6246233616809325,0.5683374632403454,1.3718936312147458,0.9892921615745334,1.0974009801987907
115,1.400020977807098,0.5903320237601847,1.3418608546508186,0.9318118117667775,0.8997342687027471,1.0660584127345116,0.7142750114832815,1.6939619735185467,0.7452337524669961,1.0731780681164935,1.1114392713326544,0.9380349032047246
116,0.9306219182633458,0.6301766002290444,3.2932479148400704,0.8262448191088365,1.1199730010093578,1.0744161957492568,1.0745502339619533,1.586856763066955,0.30365160044398387,1.2102950322624362,0.8928786668060443,0.9307380174985525
117,0.8814344989460521,1.0236687089941972,1.6617506312157566,0.9430979471905342,1.2495515613510846,1.0751294910311482,1.1345142505719017,0.9768785459726977,0.6017750083647557,1.060335252535514,0.8002871037340343,0.9301205188231865
118,1.1947688520153885,0.836326059661045,2.5010852151097924,1.0415796671306463,1.477313644656258,1.3862698570993668,0.8369819805003755,1.195705895384021,0.39982644092200675,0.9600801854694511,0.6769043280803654,0.7213602711469191
119,1.1072070199706838,1.308961693700126,0.4786045982477991,1.4738802319258117,1.1044907319944037,1.1644476305266096,0.9031734643684589,0.7639642969025593,2.0894074224549066,0.6784811807221086,0.9053946502514127,0.8587762762227101
