temp,binning_step,variance,std,error
0.01,0,3.5010913249803775,1.8711203395239915,0.0005917002345013516
0.01,1,3.1846475896721373,1.7845580936669272,0.0007980787212552133
0.01,2,2.7914409633596295,1.6707605942682602,0.0010566819918852524
0.01,3,2.258336281338843,1.5027761913667792,0.001344124425195618
0.01,4,1.614243094805685,1.2705286674474074,0.0016071070543551324
0.01,5,0.9994114121064015,0.9997056627359883,0.0017883307168267545
0.01,6,0.5559300488358248,0.7456071679080243,0.0018862595483097795
0.01,7,0.29202272421862374,0.540391269561809,0.001933374954739495
0.01,8,0.15029747821456715,0.3876821871257011,0.0019615716138850657
0.01,9,0.07509241143736803,0.2740299462419537,0.0019608614291061134
0.01,10,0.037954103529194046,0.19481812936478485,0.001971584901203608
0.01,11,0.01922948090109018,0.13867040383978904,0.001984857700282016
0.01,12,0.009639279973853158,0.09817983486364783,0.001987592659336418
0.01,13,0.004628390510568798,0.06803227550632712,0.0019485571344271604
0.01,14,0.00232380727773851,0.04820588426466742,0.0019534010077573855
0.01,15,0.0011266543911633894,0.033565672809633795,0.0019251233651203243
0.01,16,0.000567992606388929,0.023832595460606655,0.001939469112840362
0.01,17,0.0003059638647827599,0.017491822797603453,0.0020197817201627172
0.01,18,0.00018687921951726877,0.013670377446042548,0.0022473962082113913
0.01,19,0.00010356860727932358,0.010176866279917585,0.0023987103859194796
0.01,20,0.00005556904766829768,0.0074544649484921234,0.0026355513575981038
0.01,21,0.000018466072523569377,0.0042972168345999685,0.0024809992962224834
0.01,22,0.000010163053421052837,0.0031879544258117676,0.0031879544258117676
0.01,23,0.0,0.0,NaN
