temp,binning_step,variance,std,error
0.8,0,4.816761437325068,2.1947121536377083,0.0006940289560963044
0.8,1,4.528445789898293,2.128014518253645,0.0009516771191520402
0.8,2,4.1396099502504775,2.034603143183082,0.0012867962707585252
0.8,3,3.547912926092817,1.8835904348060426,0.001684735175492084
0.8,4,2.72166483017616,1.6497468988230164,0.0020867847746605227
0.8,5,1.7992834061719802,1.341373701163095,0.002399526062469707
0.8,6,1.0385968221674162,1.0191157059762235,0.0025781897143285566
0.8,7,0.5539340101670122,0.744267431886558,0.002662789155725192
0.8,8,0.2832840335242362,0.5322443363007597,0.0026930187055515947
0.8,9,0.14477149856379043,0.38048849991003725,0.0027226412073711238
0.8,10,0.07326525816177529,0.27067555885557026,0.0027392719902635237
0.8,11,0.03695703387339851,0.1922421230464294,0.002751656068501204
0.8,12,0.01866583859350387,0.13662297974171062,0.0027658513788337705
0.8,13,0.009212984956896646,0.0959842953659433,0.002749149313855869
0.8,14,0.004606748483437934,0.06787303207782848,0.0027503540549624686
0.8,15,0.002137882682361518,0.04623724345548205,0.0026518877848728107
0.8,16,0.0010725370169181246,0.03274961094300396,0.002665125541466229
0.8,17,0.0005660637627017798,0.023792094542132682,0.0027472744376970657
0.8,18,0.00026229813715592654,0.016195620925297263,0.002662543678900324
0.8,19,0.0001280761100455004,0.011317071619703589,0.0026674593618220776
0.8,20,0.000065056903310764,0.00806578596980877,0.0028516859774255473
0.8,21,8.9570232012194e-6,0.002992828628775694,0.0017279104144620656
0.8,22,5.576011972152628e-7,0.0007467269897460938,0.0007467269897460938
0.8,23,0.0,0.0,NaN
